,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124
Lactic Acid, 0.02922426, 1.53379249, 1.38398271, 3.45813159, 1.16249555, 1.82504038, 0.63496703, 1.49295306,-0.54794363, 0.32318318, 0.06186142, 0.61476516, 1.67521307, 1.21830550, 0.60030433, 1.99927804, 0.66872813, 0.99706637,-0.79882968
Latanoprost lactone diol, 0.72736482, 0.99608203,-0.90206326, 0.47509478, 0.21219651, 0.60386767, 1.61618308, 1.56863978,-0.90208803, 1.52852115, 1.02018653, 1.08896078, 1.35455241, 1.13998323, 1.43516497,-0.90436352, 1.31806506,-0.90278092,-0.90712135
Leucylglycine,-0.17817893,-0.17781247,-0.17797211,-0.17727128,-0.17830306,-0.17820794,-0.17845005,-0.17816398,-0.16521658,-0.17814990,-0.17826813,-0.17837588,-0.17868332,-0.17882514,-0.17855901,-0.17826995,-0.07761230,-0.17806503,-0.09173911
Levulinic acid,-0.070114729, 0.217739697, 0.545195612, 0.519042474,-0.074099518, 0.093439081,-0.096106339,-0.237275797,-0.455615125,-0.190992730,-0.153691737,-0.148130214,-0.323519395,-0.377904364,-0.915057649,-0.129753511,-0.430466816,-0.148802265,-0.342029562
Luteolin, 1.120376420, 3.799087008, 0.258792253, 0.506422520, 0.788398486, 1.061809498, 0.989236429, 1.125942249,-0.351359334, 9.712221234,-0.351409064,-0.351427364,-0.351479581, 0.749801674,-0.351458468,-0.351409373,-0.351481949,-0.351374571,-0.351470019
Malic acid,-0.579889255,-0.196230443,-0.524336062,-0.780407379,-0.118041623,-0.385867775,-0.632387987,-0.574441884,-0.199639210,-0.312302098,-0.267725065,-0.633580303,-0.533893548,-0.501313905,-0.506683455,-0.456064353,-0.631059738,-0.489658522,-0.598901740
meso-Erythritol,-0.192716325,-0.192599649,-0.192650478,-0.192427338,-0.192755847,-0.192725563,-0.192802646,-0.192711567,-0.192651499,-0.192707082,-0.192744725,-0.192779032,-0.192876919,-0.192922073,-0.192837340,-0.192745304,-0.192881358,-0.192680062,-0.192858994
Metanephrine,-0.14202457,-0.14201038,-0.14209266,-0.14209137,-0.14202210,-0.14201221,-0.14207792,-0.14204776,-0.14209267,-0.14174103,-0.14188616,-0.14209341,-0.14209397,-0.14204321,-0.14204300,-0.14203335,-0.14203663,-0.14201540,-0.14203093
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-", 0.25183975,-0.30416714,-0.30497229,-0.30143763,-0.17284879,-0.30616169,-0.16922047,-0.30593999,-0.30498847,-0.30586894,-0.30646523,-0.30700867, 0.06921921,-0.15723394,-0.30793231,-0.30647440,-0.16789050,-0.30544093,-0.14034185
"Methanone, [1-(5-chloropentyl)-1H-indol-3-yl](4-methyl-1-naphthalenyl)-",-0.15202549,-0.15202090,-0.12880585,-0.15201411,-0.15202705,-0.15202586,-0.15202889,-0.13090604,-0.15202294,-0.15202513,-0.10869871,-0.15202796,-0.15203182,-0.15203360,-0.15203026,-0.15202663,-0.15203199,-0.10851248,-0.15203111
"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",-0.395991797,-0.424849965,-0.552845376,-0.361217874,-0.559740674,-0.488010688,-0.493029776,-0.561196246,-0.586210902,-0.493318370,-0.477341917,-0.360473610,-0.534646889,-0.400624995,-0.521674516,-0.009731774,-0.468594056, 0.277097001,-0.447449746
"Methyl 2,4-dihydroxybenzoate",-0.527281599,-0.525023855,-0.526007409,-0.521689544,-0.528046353,-0.527460344,-0.528951950,-0.527189525,-0.526027165,-0.527102739,-0.527831148,-0.528495001,-0.530389175,-0.531262930,-0.529623293,-0.527842353,-0.530475075,-0.526579890,-0.530042308
Methyl alpha-Lyxofuranoside, 1.018399373, 1.019390377, 0.588336527, 1.610847957, 0.128801731,-0.311142427, 0.916984156, 0.106005461, 1.141543997, 1.105056083, 0.566293514, 0.306826481,-1.117807017, 0.347073991, 0.702580689,-0.138962779,-1.117918258, 0.380595304, 0.194492771
Methyl aminoacetate,-0.36835746,-0.30819082,-0.44422856,-0.16598939,-0.47867003,-0.38990370,-0.45227756,-0.46560949,-0.32880226,-0.38796765,-0.33471769,-0.41828612,-0.35824550,-0.48643372,-0.42119210,-0.29430916,-0.53297233,-0.36878600,-0.46451530
"Methyl galactoside (1R,2S,3S,4R,5R)-",-0.50604278,-0.50603536,-0.50603860,-0.50602441,-0.50604530,-0.50343964,-0.50604827,-0.50604248,-0.50603866,-0.50298060,-0.50604459,-0.50604677,-0.50605300,-0.50605587,-0.50605048,-0.50604463,-0.50605328,-0.50604048,-0.50605186
Methyl isovanillate,-0.44834295, 2.32076175,-0.44791502,-0.44646490,-0.44859978,-0.44840298, 2.30014178,-0.44831202,-0.44792165,-0.44828288, 3.08466893, 0.55393454,-0.44938660,-0.44968004,-0.44912938,-0.44853127,-0.44941545,-0.44810728,-0.44927011
Methyl leucinate,-0.21879032,-0.18155849,-0.21811584,-0.21583022,-0.18352594,-0.21888493,-0.21967450,-0.21874158,-0.21812630,-0.21869564,-0.21908122,-0.21943262,-0.22043528,-0.22089779,-0.22002987,-0.21908715,-0.22048075,-0.21841887,-0.22025167
Methyl-3-methoxy-5-methyl benzoate,-0.25979659,-0.25984983,-0.25989880,-0.25979364,-0.25985548,-0.25981823,-0.25988429,-0.25982745,-0.25968040,-0.25980218,-0.25980300,-0.25983669,-0.25983626,-0.25983582,-0.25984334,-0.25982160,-0.25984689,-0.25981854,-0.25897423
Methylmalonic monoamide,-0.5137249751,-0.5134369236,-0.4623846795,-0.5130115194,-0.5138225454,-0.4641039820,-0.4413399649,-0.4867836421,-0.4612908748,-0.5137021555,-0.4779247583,-0.4974962139,-0.4623874770,-0.4935179098,-0.5140237373,-0.4835420679,-0.5037032571,-0.4502385075,-0.4603675508
Methylsuccinic acid,-0.3156902,-0.3156901,-0.3156901,-0.3153488,-0.3156902,-0.3156902,-0.3156902,-0.3156902,-0.3156901,-0.3156902,-0.3156902,-0.3156902,-0.3154075,-0.3156902,-0.3156902,-0.3156902,-0.3156902,-0.3156902,-0.3156902
Mirin,-0.25259228,-0.25259227,-0.25259227,-0.25259225,-0.25259228,-0.25259228,-0.25258370,-0.25259228,-0.25256957,-0.25258304,-0.25259228,-0.25257726,-0.25258873,-0.25259230,-0.25259229,-0.25258999,-0.25259229,-0.25258289,-0.25259229
Mitoxantrone,-0.269689518, 1.788703528, 2.226113668,-0.264447269,-0.270406433,-0.269857081,-0.271255382,-0.269603204,-0.268513554,-0.269521846,-0.270204691,-0.270827017,-0.272602702,-0.273421800,-0.271884729,-0.270215194,-0.272683229,-0.269031704,-0.272277533
"Morpholine, 4-(2,6-dimethoxybenzoyl)-2,6-dimethyl-",-0.254447288,-0.253643226,-0.253993504,-0.252455760,-0.254719644,-0.254510945,-0.255042159,-0.254414497,-0.254000540,-0.254383590,-0.254643002,-0.254879424,-0.255554006,-0.255865181,-0.255281248,-0.254646992,-0.255584598,-0.254197385, 0.908550004
"Morpholine, 4-[2,3,4,6-tetrakis-O-(trimethylsilyl)-alpha-d-mannopyranosyl]-",-0.51157978, 1.00543701,-0.49570840,-0.44192480,-0.52110561,-0.51380624, 0.74572349,-0.51043291,-0.49595448,-0.50935189, 0.56370972,-0.52669400, 1.42320988, 0.68327732, 0.66252919, 0.80063184,-0.55135793, 0.80051641,-0.54596735
Myristic acid, 0.37237896, 0.83902514, 0.18431351, 1.90327226, 1.17981557, 0.36401227,-0.11760221, 0.56432306, 0.40289676, 0.28731315, 0.17765016, 0.28854236, 0.04089763,-0.07444409, 0.05313343,-1.39292038, 0.02434880, 0.55345650, 0.45253194
"N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine", 0.090484054, 0.029288741, 0.217345143, 0.005926970,-0.482660183, 0.817684772,-0.203319016, 0.348789464, 0.462612273,-0.482643460,-0.232146679, 0.097699767, 0.162468348, 0.157073171, 0.243568468, 0.596989926, 0.115040794, 0.546979894, 0.334293658
N-(Trimethylsilyl)hexanamide,-0.4383410,-0.4361760,-0.4371192,-0.4329787,-0.4390744,-0.4385124,-0.4399428,-0.4382527,-0.4371381,-0.4381695,-0.4388680,-0.4395046,-0.4413209,-0.4421588,-0.4405865,-0.4388787,-0.4414033,-0.4376681,-0.4409883
N-Acetyl-D-galactosamine,-0.29414840,-0.28281295,-0.28775108,-0.26607238,-0.29798800,-0.29504583,-0.30253473,-0.29368613, 0.80693277,-0.29325040,-0.29690753,-0.30024053,-0.30975061,-0.31413747,-0.30590534,-0.29696378,-0.31018189,-0.29062534,-0.30800909
N-Acetyl-L-glutamic acid,-0.164605493,-0.226219725, 0.246976561,-0.249980928,-0.286311541, 0.089349870, 0.164878612, 0.233569978, 0.108775877,-0.026501856,-0.081905702,-0.117438036, 0.102662474,-0.130157503, 0.025579761,-0.020185173,-0.166046949, 0.023483787, 0.139126362
N-Acetyl-L-phenylalanine,-0.4579971,-0.4509263,-0.4540066,-0.4404839, 2.1394813,-0.4585569,-0.4632283,-0.4577088,-0.4540685,-0.4574370,-0.4597182,-0.4617973,-0.4677294,-0.4704659,-0.4653308,-0.4597533,-0.4679985,-0.4557995,-0.4666431
N-Acetyltyrosine, 0.487653022,-0.477543869, 0.543546817,-0.477517922,-0.086036501,-0.126351543, 0.950018422,-0.477560723, 0.766605088, 0.578846870,-0.477565716,-0.477570882,-0.477585623,-0.234238019,-0.477579663, 0.500592297,-0.073710098, 0.486488784, 0.288658215
N-alpha-Acetyl-L-Lysine,-0.34644907,-0.34598138,-0.34618512,-0.34529067,-0.34660749,-0.34648610,-0.34679509,-0.34643000,-0.34618921,-0.34641202,-0.34656291,-0.34670043,-0.34709281,-0.34727381,-0.34693416,-0.34656523,-0.34711060,-0.34630371,-0.34702096
n-Butylamine,-0.09761471, 0.16704791, 1.94585748, 0.57788320,-0.23109162, 0.73667985, 0.90524412, 0.90876525, 1.25356886, 1.02592809, 0.75157629, 0.78580374, 0.54560710, 0.17017583, 0.14563293, 1.24103122, 0.39017046, 1.20908311, 0.68887623
"N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",-0.86165532,-0.85968747, 2.81569340,-0.16933701,-0.43927119, 0.88026149,-0.86311119,-0.86157507,-0.86056196, 2.07007059, 0.41915116, 1.54227301, 0.37381590, 0.61492891, 2.11871218, 1.16734955,-0.86443875, 1.42574842, 0.68426330
N-Isobutyl-sec-butylamine, 1.1500447, 1.3536669, 1.2627750,-0.5823813, 0.9681118,-0.6026199,-0.6078511, 0.9315233,-0.5975937, 1.0695296,-0.6039203, 1.0613938, 0.8685837, 0.6851727, 0.9071576, 1.2388233, 0.8217235,-0.5995321,-0.6116750
N-Isobutyrylglycine,-0.40057845,-0.40056914,-0.40057319,-0.40055539,-0.40058160,-0.40057918,-0.40058534,-0.40057807,-0.40057327,-0.40057771,-0.40058071,-0.40058345,-0.40059126, 1.54244045, 2.35992879, 0.72093260, 0.65407089, 2.18212324, 2.75603774
N-Isovaleroylglycine,-0.284828473,-0.258429865,-0.460702535,-0.297940545,-0.298753216,-0.291905670,-0.339819448,-0.401073506,-0.516332277,-0.388187456,-0.414766833,-0.458419897,-0.350918528,-0.305808494,-0.373029678,-0.448647514,-0.471830600,-0.516697815,-0.388012045
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine, 3.448563496, 1.924016666,-0.121880084, 2.657343157, 0.751877115,-0.019889712, 2.446426005, 1.718417340, 1.769739385, 2.398080819, 0.316263855, 0.597766281, 0.143706652, 0.834147661, 1.332981470, 0.461935763, 0.860495820, 0.247328447, 0.199793550
n-Pentadecanol,-0.171155811, 0.457210968, 2.163853400,-0.364813704,-0.122083346, 1.126377704, 0.088260820, 0.071038747, 0.564517872, 1.077284475, 1.597824418, 0.880749542,-0.402493605, 0.850486071, 0.579135182, 2.231212635, 1.914942386, 1.510186420, 6.255342119
N-Valerylglycine,-0.499345057,-0.497501590,-0.498304670, 0.016791265, 0.077647147,-0.371615174,-0.500708912,-0.499269878, 0.183004473, 0.293663934,-0.499793768,-0.500335810,-0.501882418, 0.247370845,-0.501257069,-0.499802917,-0.501952556,-0.498772106, 0.210626266
"N,9-bis(Trimethylsilyl)-6-[(trimethylsilyl)oxy]-9H-purin-2-amine",-0.15143488,-0.12547894,-0.13539698,-0.17679326,-0.12542638,-0.21305635,-0.11268366,-0.07543343,-0.09632228,-0.21290762,-0.15416020,-0.13676950,-0.13400218,-0.05298840,-0.21395598,-0.07174595,-0.13749932,-0.01605547,-0.11009585
"N,N-Diethyl-2-aminoethanol",-0.3059732,-0.3042423,-0.3094369,-0.3026705,-0.3065201,-0.3074109,-0.3096838,-0.3055352,-0.3067843,-0.3058061,-0.3073148,-0.3077040,-0.3081934,-0.3094598,-0.3070877,-0.3061817,-0.3075320,-0.3044460,-0.3064644
"N,N-Dimethyl-2-cyclohexyloxyethylamine",-0.381508661,-0.903216205, 0.426641558,-0.883793912,-0.920822193, 0.769462373, 0.315558282, 0.903567000, 0.880667488, 2.120481255, 0.452196672, 0.622196040, 0.148443593, 0.305042541,-0.930007833, 0.228952276, 0.384371482, 0.024757912,-0.042473222
"N,N'-Bis(trimethylsilyl)trifluoroacetamidine", 0.0360044333,-0.2058509507, 0.1877511544,-0.0508073301,-0.2080672122,-0.2076375179,-0.2087312456, 0.2035467782,-0.2065866329,-0.0606868539,-0.2079094122,-0.2083961858,-0.2097850977,-0.2104257831,-0.2092235108,-0.2079176279,-0.1759176537,-0.2069919212,-0.1591771085
"N,O-Bis(trimethylsilyl)carbamate",-0.1837863781,-0.2070838594,-0.1888598599,-0.2284929036,-0.2152934603,-0.1864043094,-0.1756112026,-0.2010853883,-0.2287594171,-0.1943167525,-0.2288702580,-0.2253623611,-0.2206684443,-0.2017745668,-0.2016425761,-0.2288709465,-0.2290327070,-0.1986892732,-0.2056167111
Naphthofluorescein, 1.1289364,-0.3949778,-0.3949778,-0.3949778,-0.3949778,-0.3949778, 3.1901767, 3.2991907,-0.3949778, 0.3974299, 2.5391870,-0.3949778,-0.3949778,-0.3949778,-0.3949778,-0.3949778,-0.3949778,-0.3949778, 1.8170448
Neostigmine,-0.280120073,-0.264472289,-0.396340634,-0.298070319,-0.217559786,-0.290668022,-0.306388630,-0.313648888,-0.232249051,-0.305046940,-0.301621420,-0.396391493,-0.303829895,-0.323791215,-0.311411472,-0.295752548,-0.313996272,-0.203007157,-0.396423128
Niacin,-0.537482774,-0.500024436,-0.378877035,-0.424829585,-0.703361330,-0.380955332,-0.681395114,-0.178755519,-0.347935395,-0.039061196,-0.457145550,-0.053460602,-0.040387757,-0.078647018, 0.233397906,-0.106159103, 0.133029885,-0.387657658,-0.306060006
Niacinamide, 1.793035120,-0.799484157,-0.372412468,-0.910466544,-0.902935932,-0.299001791,-0.019892098, 0.196147873,-0.014784334, 0.178331062, 0.114334820, 2.936605311,-0.106558638, 0.059641529, 0.005922803, 0.890686540,-0.134145320,-0.287220846,-0.220756404
Niclosamide,-0.236211500,-0.525873255,-0.776612604,-0.017036328,-0.356129099,-0.504385448,-0.432326980,-0.224769988,-0.337199695,-0.342956405,-0.990392200,-0.831094557,-0.782717922,-0.761938559,-0.764134174,-0.611946264,-0.577957402,-0.593733302,-0.548626112
Nitrosothymol,-0.304287816, 0.480614754, 1.919483053,-0.300275355, 0.226400462, 0.160103325, 0.769347109,-0.304221750,-0.303387723, 0.618798164,-0.304682133, 0.419316965,-0.306517591,-0.307144536,-0.190644369,-0.304690173,-0.273376497,-0.303784320,-0.107134021
Nonadecanoic acid,-0.67500412, 0.04568215,-0.56875563,-0.48206264,-0.16885142,-0.13814798,-1.01219798,-0.26420492,-0.22974999,-1.00537269,-0.48609309,-0.41451874,-0.84544188,-0.42295499,-0.46258430,-0.26587963,-0.49139015,-0.68174556,-1.01622241
Nonanal, 0.51899325, 1.23502459, 1.34125628, 2.75414221, 1.16805003,-0.24273118, 0.69292736, 1.12613301, 1.16691756, 1.16479421,-0.16314172, 0.52855539, 0.14348906, 0.03705547, 0.28115380, 0.89489591, 0.10195658, 0.98618802, 0.53458825
Nonanoic acid,-0.60677908,-0.60675210,-0.60677886,-0.60677811,-0.60331784,-0.60677912,-0.60424719,-0.60677907,-0.60677887,-0.60677905,-0.60677918,-0.60675028,-0.60677962,-0.60677977,-0.60677949,-0.60677918,-0.60409870,-0.60677896,-0.60677956
Norketamine, 1.020471656,-1.235774100, 0.451139303,-1.212030967,-1.257296857,-0.431494150, 0.228977934,-0.671307163,-0.272440641, 0.247408914, 0.374122943,-0.040894252,-0.092606112,-0.253146904, 0.158343060, 0.119727225, 0.375717902,-0.292436690,-0.695306459
"O-Methyl-N,N'-diisopropylisourea ",-0.39725048,-0.39718350,-0.39721268,-0.39708457,-0.02513987,-0.39725579, 0.98812828,-0.39724775,-0.39721326,-0.39724518,-0.10286507, 0.14517970, 3.72754190, 1.02731719,-0.39731996, 3.17036824,-0.39734523,-0.39722966, 0.01597672
Oct-1-en-3-ol,-0.247819059,-0.242693511, 2.510358925,-0.235123931,-0.249555210,-0.248224847,-0.251611104,-0.247610033,-0.244971234,-0.247413009,-0.249066650,-0.250573735,-0.254873902,-0.256857509,-0.253135191, 3.831258265,-0.255068914,-0.246226035,-0.254086442
"Octadecanamide, N-(2-methylpropyl)-N-nitroso-",-0.19253452,-0.19252009,-0.19252638,-0.19249878,-0.19253941,-0.19253567,-0.18815273,-0.18787409,-0.19252651,-0.19253338,-0.19170793,-0.19254228,-0.19255438,-0.19255997,-0.18644022,-0.18622071,-0.19173644,-0.19074810,-0.19255217
Octan-2-yl palmitate, 0.648760647, 1.554946235,-0.106049821,-0.999600639, 0.670124747, 1.504984601, 1.658372299,-0.919099217, 0.267284333, 0.577705720, 1.702966819,-0.003662074,-0.181715255, 0.330473177, 0.580880717,-1.008787346,-0.637191425, 0.038474063, 0.866675649
"Octanamide, N-(2-hydroxyethyl)-",-0.25203476,-0.24958332,-0.25065126,-0.24596294, 0.99998527,-0.25222884,-0.25384842,-0.25193479,-0.25067271,-0.25184056,-0.25263146,-0.25335227,-0.25540895,-0.25635767,-0.25457736,-0.25264363,-0.25550222,-0.25127285, 0.99608907
"Octane, 1-propoxy-", 1.28221997, 1.75774107, 1.17932306, 3.33122310, 1.69311491, 1.11185954,-0.97294270, 1.29323688,-0.83995644, 1.55311909, 0.87655390, 0.81818129, 0.35314533, 0.25765862, 1.97745769, 1.04993669, 0.51667601, 1.53381580, 0.99219944
Octanoic acid, 0.13084028, 0.45774835, 0.73717176, 0.90823290, 0.12212471, 0.48371492, 0.24434582, 0.22351723, 0.05787009, 0.23455552, 0.08250490, 0.22387203,-0.20832207,-0.02136404,-0.05671109, 0.22277035,-0.19843313, 0.13130440,-0.19674760
Octocrylene, 0.898359153,-0.753188517, 2.888947293, 0.011481441, 0.719799872, 4.003884628, 0.916815814,-0.223552292,-0.753269465,-0.753356243,-0.753415012,-0.753468572, 0.769880653,-0.753691892, 0.343957728, 1.065922392, 0.045744250, 0.926606977, 0.772454245
Octopamine,-0.474928567,-0.474671677,-0.474783587,-0.474292293,-0.475015582,-0.474948905,-0.475118622,-0.474918090,-0.474785835,-0.474908216,-0.474991095,-0.475066630,-0.475282152,-0.475381569,-0.475195008,-0.474992370,-0.475291926,-0.474848725,-0.475242685
Ornithine,-0.39180468,-0.39158940,-0.39168318,-0.39127146,-0.39187760,-0.28792153,-0.39196396,-0.39179590,-0.39168507,-0.39178763,-0.25147769,-0.39192038,-0.39210100,-0.24935376,-0.39202797,-0.39185815,-0.39210919, 0.84955660,-0.39206793
Oxalic acid, 0.63698329, 0.46127053, 0.83193785, 0.58374967, 0.09889903, 0.32179056,-0.23228428, 1.22351448, 0.61900402, 1.15327796, 0.70526276, 1.04853111, 0.81549907, 0.71131500, 1.14124540, 1.26888979, 1.19102642, 0.97951034, 0.50190458
"Oxalic acid, allyl octyl ester", 1.62011028, 2.05526558, 1.34918316, 4.18999519, 1.83922896,-0.61900938,-0.61926666, 1.13820128,-0.61876218, 2.53331798,-0.61907334, 2.79793966,-0.61951457, 1.10211730, 1.28887638, 1.81201639, 0.83622638,-0.61885752,-0.61945474
p-Hydroxydiisopropylbenzene, 0.320316862, 0.086223619,-0.121805818, 0.206605256,-0.157431647,-0.203629831,-0.100147826,-0.264811005,-0.247108997,-0.170914304,-0.320733846,-0.186777350,-0.314337690,-0.429272497,-0.256938432,-0.111854525,-0.411057493,-0.306409603,-0.461946606
p-Toluic acid,-0.514874064,-0.567645274,-0.508176002,-0.566623357,-0.509312660,-0.507967654,-0.568849176,-0.568309020,-0.567952774,-0.568282421,-0.429616694,-0.568709129,-0.520974446,-0.569557457,-0.513554048,-0.568509101,-0.569315992,-0.495093086,-0.569183355
Palmitelaidic acid, 0.64033974, 0.16618718,-0.91010698, 3.79700532, 2.26601780,-0.24923743,-0.38635975, 1.02058537,-0.20685245,-0.65128967,-0.17151094,-0.46789199,-0.64185302,-0.53910435,-0.73196976,-0.41931653,-1.15664945,-0.23761599, 1.03635754
Palmitic Acid,-0.393321690,-0.411808727,-0.402759881,-0.324386583,-0.360653057,-0.394185968,-0.396545081,-0.412746312,-0.392838386,-0.408620530,-0.412752053,-0.042777629, 0.242293419,-0.381119203,-0.409518461,-0.410069180,-0.331370907,-0.412740857,-0.282036210
Pantolactone, 0.6269260703, 1.2660612260, 0.3516108725, 1.4733038237, 0.7611028698, 0.2523253968, 0.0614147280, 0.1444670713, 0.4534673613, 0.1532267939, 0.1690531273, 0.2099983686,-0.0351601115,-0.2651553155, 0.0369472573, 0.7926473203, 0.0165353664, 0.7194001968, 0.1523580736
Pantothenic acid,-0.21806494,-0.21765772,-0.21783512,-0.21705631,-0.21820288,-0.21809718,-0.21836622,-0.21804834,-0.21783868,-0.21803268,-0.21816406,-0.21828380,-0.21862545,-0.21878305,-0.21848731,-0.21816608,-0.21864094,-0.21793838,-0.21856289
Pentacosanoic acid,-0.2061884,-0.2061868,-0.2061875,-0.2061845,-0.2061889, 2.0529272,-0.2061896,-0.2061883,-0.2061875,-0.2061883, 1.8102681,-0.2061893,-0.2061906, 0.7530261,-0.2061901,-0.2061888,-0.2061907,-0.2061879,-0.2061903
Pentadecanoic acid,-1.459920473, 0.073151440,-0.250820563, 0.335465111, 0.031051047, 0.542293478,-0.344589208, 0.062095639, 0.034447670, 0.115888831,-0.276111231,-0.140543204,-0.337516550,-0.281805375,-0.274941059, 0.333793363,-0.293416423, 0.123298784,-0.054641404
"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",-0.169663044,-0.169491377,-0.169566161,-0.169237855,-0.169721191,-0.169676634,-0.159253373,-0.169656043,-0.169567664,-0.169649444,-0.169704828, 0.301513994, 0.019883453,-0.169965761,-0.169841093,-0.169705680,-0.169905857,-0.169609690,-0.169872952
"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",-0.20976806,-0.20976072,-0.20976391,-0.20974987,-0.20977055,-0.20976864,-0.20977349,-0.20976776,-0.20976398,-0.19764309,-0.20976985,-0.20977201,-0.20977817,-0.20978101,-0.11261093,-0.01097181,-0.20977845,-0.20976578,-0.20977704
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",-0.263448413,-0.133225858,-0.055001159,-0.064077584,-0.151249088,-0.200775759,-0.124056241, 0.078443900, 0.147121899, 0.081627014,-0.132403126,-0.017470344,-0.147189242,-0.211678096,-0.104199338, 0.070888546,-0.217754256, 0.233712700, 0.016521322
Pentanoic acid, 1.10842891, 1.35924245, 0.99290019, 1.53464878, 1.61487640,-0.39525806,-0.36853166, 1.24817992,-0.49095273, 0.81556400,-0.41121509,-0.30304260, 0.19410123,-0.04856630, 0.38092154, 1.39787717, 0.24054376, 1.68371002, 0.85023579
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-", 0.5439731, 0.7920521, 0.4801744, 1.0356406, 0.5631177, 0.6734544, 0.2175003, 0.9578681, 1.2497521, 0.8560320, 1.9411076, 0.7432159, 1.2594344,-0.7787488, 1.0601253, 1.1109564, 0.4784137, 1.0424520, 1.0718365
Pentylone,-0.23245737,-0.23245770,-0.23245770,-0.23245770,-0.23245199,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23245770,-0.23244041,-0.23245770,-0.23245164,-0.23245770,-0.23245770,-0.23245769,-0.23244895
Petroselinic acid,-0.22664371,-0.22648304,-0.22655303,-0.22624575, 1.93965838, 1.45799875,-0.22676258,-0.22663716,-0.22655444,-0.22663098,-0.22668282,-0.22673006, 5.28963644,-0.22692704,-0.22681036,-0.22668362,-0.22687097, 6.55132910,-0.22684018
Phenanthridin-6-ol,-0.36764604,-0.36214572,-0.36454186,-0.35402265, 4.45685564,-0.36808150, 4.17559771, 3.17606473,-0.36458999,-0.36721031,-0.36898486,-0.37060214,-0.37521674, 2.02801736,-0.37335089, 2.38266820,-0.37542601,-0.36593654,-0.37437170
"Phenol, 3,5-bis(1,1-dimethylethyl)-",-0.84127400,-0.84039360, 0.06156393, 2.62519302, 1.76559610, 1.69762274, 1.29002462,-0.35482106,-0.84078484,-0.84120426, 1.95902731, 2.02693233, 1.51573510, 1.25465574, 1.89791571,-0.84149267, 1.38999439, 2.25639217,-0.84235054
Phenol, 1.82585340, 1.74358829, 0.87882533, 2.83134061, 1.61089080, 0.75101181, 0.20836766, 1.03149265, 0.03692422, 0.85241888, 0.27199312, 0.60686868, 0.63794942, 0.24073579, 0.50579310, 1.26948180, 0.31346978, 0.80562299, 0.46063600
Phenoxyacetic acid, 0.781242784, 0.989135660, 0.492818361, 1.271133301, 0.733053700, 0.368983388, 0.375903123, 0.327476620, 0.468680373, 0.390153852, 0.231951840, 0.203246215, 0.100511696, 0.210303288, 0.172280690, 0.307979195, 0.127937293, 0.376085111, 0.313593773
phenoxyethanol, 1.400253771, 1.172498895, 0.432969873, 1.773558620, 0.580492204, 0.499508478, 0.502094011,-0.022748939,-0.035755600, 0.251920144, 1.284575619, 0.146999114,-0.087829613,-0.169605451, 0.035725971, 0.580443806,-0.004921652, 0.181157754,-0.060368926
Phenylalanine,-0.194921451, 0.197910604,-0.669121747, 0.121103915, 0.082524231,-0.567116902,-0.671481765, 0.090347380, 0.051350504,-0.329966537,-0.462578539,-0.418336894,-0.436734986,-0.422238525,-0.443767994,-0.209625308,-0.651681569,-0.092253841,-0.118129665
Phenylpropanolamine, 0.06460003,-0.54893263,-0.46184651,-0.54893230,-0.54681971,-0.45843261,-0.54893301,-0.54893284,-0.54893273,-0.54893283,-0.08655193,-0.46650018,-0.47695731,-0.54893323,-0.54893307,-0.54893290,-0.25404190,-0.54827159,-0.54377468
Phlorizin, 0.763722254, 0.898680078, 0.932909876,-0.798905673, 0.455826778, 0.539983641, 0.461366069,-0.893667561, 0.443588753, 1.101211722,-0.904722399, 0.256810441, 0.649957037, 0.606702490, 0.729487147, 0.891388811, 0.346028160,-0.883163860, 0.470817767
Phloroglucinol, 1.19725478, 1.81460667, 1.24859319, 2.16866964, 1.33188429,-1.08229874,-0.91124448, 0.77835108, 0.91300526, 1.00707786, 0.45201769, 0.88432551, 0.54941133, 0.46641640, 0.67101329, 1.52459872, 0.55790974, 1.05239256, 0.74410055
