ID,Type,Median Value (DSS),Median Value (LPS),Median Value (VECPAC),Mean Value (DSS),Mean Value (LPS),Mean Value (VECPAC),Comparison p-value (DSS),Comparison p-value (LPS),Comparison p-value (VECPAC),Median Log2 Fold Change (DSS),Median Log2 Fold Change (LPS),Median Log2 Fold Change (VECPAC),Mean Log2 Fold Change (DSS),Mean Log2 Fold Change (LPS),Mean Log2 Fold Change (VECPAC),Mean Log2 Fold Change Direction (DSS),Mean Log2 Fold Change Direction (LPS),Mean Log2 Fold Change Direction (VECPAC),Mean Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
ENSMUSG00000022494-C,gene_C,5.412877666226929,5.755359479163593,5.281743096138518,5.428592897483535,5.698294308111885,5.287363042624543,0.23976023976023977,0.2222222222222222,0.2544122544122544,nan,nan,nan,-0.047802747991061226,-0.07764477586511027,-0.053996736894169735,-1.0,-1.0,-1.0,True,0.19723021940002472,0.9206478109915766
ENSMUSG00000022516-C,gene_C,7.467582668407868,8.012970222989722,7.340333643018645,7.472484442812069,7.93057458811513,7.344820776890146,0.6063936063936064,0.12742812742812742,0.594072594072594,nan,nan,nan,0.006348527244069437,0.03603723273604035,0.016249906086353204,1.0,1.0,1.0,True,0.40524998388900535,0.9206478109915766
ENSMUSG00000022523-C,gene_C,7.415854765695914,7.517872560394414,7.304108609268512,7.409147272780102,7.530936118345391,7.357727249408124,0.23976023976023977,0.3543123543123543,0.8591408591408591,nan,nan,nan,-0.032679126909755656,-0.02028453419126412,-0.008490276531859225,-1.0,-1.0,-1.0,True,0.5140415574845203,0.9206478109915766
ENSMUSG00000022604-C,gene_C,5.251362538804914,5.297362284087647,5.022781101636756,5.2120433794342516,5.152337184235384,5.055555716084547,0.6063936063936064,0.3543123543123543,0.3096903096903097,nan,nan,nan,-0.016326694513781114,-0.07008632650536975,-0.04362930493981976,-1.0,-1.0,-1.0,True,0.4911817311238419,0.9206478109915766
ENSMUSG00000022750-C,gene_C,6.217593081245276,6.757822965001656,6.191823095440851,6.251609082031706,6.796742626070758,6.234590078715759,0.36363636363636365,0.43512043512043513,0.3096903096903097,nan,nan,nan,0.04135370876998271,0.011446728950862297,0.0500694234526239,1.0,1.0,1.0,True,0.4196337479513232,0.9206478109915766
ENSMUSG00000022768-C,gene_C,1.5034771214322813,1.8734553036471215,1.7004218063870564,1.725191158856693,1.6448937735519178,1.6768545764991851,0.5184815184815185,0.5236985236985237,0.29742842490653154,nan,nan,nan,-0.30839150796948434,-0.15717294689362465,-0.5170463158918459,-1.0,-1.0,-1.0,True,0.5396460227411333,0.9206478109915766
ENSMUSG00000022801-C,gene_C,5.107826339242467,5.071567212984205,4.474090557491965,5.061950558454517,5.15709448731341,4.531937396998969,0.36363636363636365,0.7241647241647241,0.12920412920412921,nan,nan,nan,-0.08517545542189676,-0.030676772881098543,-0.11930323828642701,-1.0,-1.0,-1.0,True,0.343477790041329,0.9206478109915766
ENSMUSG00000022833-C,gene_C,2.21443549873777,1.661022551470462,1.8491206275436367,2.044843572400146,1.7616588502352664,1.8752038054536195,0.6063936063936064,0.5236985236985237,0.3096903096903097,nan,nan,nan,-0.151153257759317,-0.3409942561350134,-0.43342429495457657,-1.0,-1.0,-1.0,True,0.5909411870342318,0.9434900729826023
ENSMUSG00000022842-C,gene_C,2.643184362063768,2.9353278433826437,2.404466208288875,2.5571801235000438,2.9110845357847146,2.244779412044212,0.2977022977022977,0.8329448329448329,0.7678987678987679,nan,nan,nan,-0.3468966158243493,-0.07790782188690175,-0.1756991153614769,-1.0,-1.0,-1.0,True,0.7681238887546398,0.9668839354714572
ENSMUSG00000022893-C,gene_C,3.936236065221712,4.393785888058045,3.701788008824327,3.7664278220313827,4.396688642806034,3.6848549455436848,0.23976023976023977,0.6216006216006216,0.3096903096903097,nan,nan,nan,0.15810540662311753,0.10661225219469621,0.088227840684809,1.0,1.0,1.0,True,0.4064336075153283,0.9206478109915766
ENSMUSG00000022914-C,gene_C,7.404071316475734,7.541687856922889,7.222538958296277,7.340054542055237,7.488521738466544,7.160391495601891,0.08291708291708291,0.09324009324009325,0.6786546786546787,nan,nan,nan,-0.03470451910577763,-0.03812840446540915,-0.026038086505210157,-1.0,-1.0,-1.0,True,0.10510462733775414,0.9206478109915766
ENSMUSG00000022974-C,gene_C,5.86032630106296,5.633841893645651,5.763503211525868,5.78876510230556,5.618167776571523,5.671222199574998,0.2977022977022977,0.7241647241647241,0.09923409923409923,nan,nan,nan,-0.03477756461316526,-0.03931434032273522,-0.10374911631948923,-1.0,-1.0,-1.0,True,0.2617576362239816,0.9206478109915766
ENSMUSG00000022983-C,gene_C,5.117999081567361,4.935853410223768,4.8360253882851625,5.132729863193208,5.01993333266549,4.764116735197741,0.14685314685314685,0.3543123543123543,0.37096237096237095,nan,nan,nan,-0.08721916940073784,-0.08459699077367384,-0.07723086889877331,-1.0,-1.0,-1.0,True,0.24588926794342833,0.9206478109915766
ENSMUSG00000023025-C,gene_C,6.273968313017965,6.327205102355437,6.218899801012741,6.273501470150171,6.373337345409864,6.241706077831706,0.5184815184815185,0.28438228438228436,0.07525807525807525,nan,nan,nan,-0.04384451267539294,-0.03155667559997347,-0.1048106166920089,-1.0,-1.0,-1.0,True,0.1734522645765541,0.9206478109915766
ENSMUSG00000023064-C,gene_C,1.0953812415554194,2.1211530342425253,2.087723704629047,1.1813196883258996,2.045271659572347,1.8299466692014876,0.28399570121546835,0.9432789432789432,0.7130581942622842,nan,nan,nan,0.39306541909343934,0.09365328750853494,0.27289896477827436,1.0,1.0,1.0,True,0.7689524822317944,0.9668839354714572
ENSMUSG00000023089-C,gene_C,9.5687024102194,10.051627937695551,9.249008005084756,9.532674982586018,10.066272904561584,9.171922236353652,0.6063936063936064,0.2222222222222222,0.2544122544122544,nan,nan,nan,0.016694078851691805,0.010895757939502867,0.051875709642674656,1.0,1.0,1.0,True,0.3449570457954961,0.9206478109915766
ENSMUSG00000023094-C,gene_C,5.885224876853769,6.134260174068533,5.773505822071254,5.8904807349590795,6.13003402613951,5.713215722511722,0.2977022977022977,0.17094017094017094,0.9530469530469531,nan,nan,nan,0.026741098643115527,0.05879953707494063,0.04569304497954764,1.0,1.0,1.0,True,0.4173472095127039,0.9206478109915766
ENSMUSG00000023755-C,gene_C,5.215889351600655,5.292973172541445,4.996373102793855,5.156430549338919,5.337490416756339,5.034329824391245,0.2977022977022977,0.12742812742812742,0.2544122544122544,nan,nan,nan,-0.04015174597476176,-0.11787937889478552,-0.07680031043226032,-1.0,-1.0,-1.0,True,0.1583636469303038,0.9206478109915766
ENSMUSG00000024019-C,gene_C,6.063553829013383,6.442843751843458,5.848536292524873,6.043337104274079,6.433451281888751,5.8815358837522185,0.43756243756243757,0.5236985236985237,0.37096237096237095,nan,nan,nan,0.017276565145819087,0.03169382664323329,0.05521706593810547,1.0,1.0,1.0,True,0.5528144173849447,0.9210359482226413
ENSMUSG00000024038-C,gene_C,8.534620394700037,9.192512326137544,8.298518282931601,8.514031161474982,9.137331612447907,8.243939948334218,0.8981018981018981,0.17094017094017094,0.09923409923409923,nan,nan,nan,0.012169044461137824,0.0351562477471064,0.04948052331191212,1.0,1.0,1.0,True,0.21233810739082346,0.9206478109915766
ENSMUSG00000024059-C,gene_C,6.753571439263242,6.885330322737778,6.6845019811538,6.764864977078844,6.890264905665845,6.62342506021134,0.5184815184815185,0.17094017094017094,0.2544122544122544,nan,nan,nan,-0.01189794833558054,-0.040662740372298806,-0.04221337484223973,-1.0,-1.0,-1.0,True,0.2701763738960955,0.9206478109915766
ENSMUSG00000024083-C,gene_C,9.824956195045987,9.871298351146644,9.661334555102831,9.848045660198832,9.889746222258605,9.60986082649547,0.6993006993006993,0.8329448329448329,0.37096237096237095,nan,nan,nan,-0.005688668222717789,-0.004871751728043902,-0.02490927850171589,-1.0,-1.0,-1.0,True,0.8007427053696619,0.9736442696225291
ENSMUSG00000024209-C,gene_C,0.4065937605112957,0.0,0.0,0.770926985937065,0.5210854287529427,0.47118526612575595,0.1172988887197694,0.5775407552064439,0.42252153469046627,nan,nan,nan,1.3586000764825377,0.7618825124936807,1.7745753193766214,1.0,1.0,1.0,True,0.31106140769893875,0.9206478109915766
ENSMUSG00000024220-C,gene_C,7.888530144069778,8.186705070676163,7.805718115179415,7.877390295002436,8.21598890501328,7.738892463222565,0.5184815184815185,0.2222222222222222,0.8591408591408591,nan,nan,nan,0.010104683244152346,0.02466264900706776,0.009798950315552111,1.0,1.0,1.0,True,0.5926603853369072,0.9434900729826023
ENSMUSG00000024234-C,gene_C,5.082800378157866,5.109247355922202,5.197342089539107,4.966732136410435,5.027442482347005,5.054717594799863,0.5184815184815185,0.09324009324009325,0.1645021645021645,nan,nan,nan,-0.0535166787589512,-0.10931552959857585,-0.04894619034629419,-1.0,-1.0,-1.0,True,0.13932344544133426,0.9206478109915766
ENSMUSG00000024236-C,gene_C,3.3034509270578742,3.56029520005184,3.552986197723452,3.1832181208269854,3.4578306468993176,3.2335815881012064,0.8981018981018981,1.0,0.6786546786546787,nan,nan,nan,-0.08303468083963456,-0.022895495668925812,-0.14929169683808122,-1.0,-1.0,-1.0,True,0.9859800024341169,0.996631063444318
ENSMUSG00000024294-C,gene_C,7.095006038100699,6.990852148820001,6.964163134310067,7.013767696614954,7.0099746844875375,6.95207959212456,0.36363636363636365,0.018648018648018648,0.09923409923409923,nan,nan,nan,-0.030532290483275343,-0.06152736597407352,-0.07124406139850083,-1.0,-1.0,-1.0,True,0.023536784661952706,0.9206478109915766
ENSMUSG00000024349-C,gene_C,2.92109049400177,3.3679746106824373,2.4720055205074685,3.011956985064071,3.130028536168394,2.401496068341356,0.6993006993006993,0.3543123543123543,0.9530469530469531,nan,nan,nan,-0.05658671281716963,-0.10571284532553243,-0.09151627860371517,-1.0,-1.0,-1.0,True,0.8229289601189231,0.975232230349888
ENSMUSG00000024352-C,gene_C,2.993483699837032,3.1170698124358824,2.819562531975392,3.0482157909560534,3.1753555196671717,2.6384396219378634,0.23976023976023977,0.7241647241647241,0.07525807525807525,nan,nan,nan,-0.21454173857339573,-0.06207314494749025,-0.5406279340718738,-1.0,-1.0,-1.0,True,0.19267496232318976,0.9206478109915766
ENSMUSG00000024378-C,gene_C,5.344079712043957,5.384297495919294,5.2918420532588994,5.277913589955771,5.300832600637779,5.310668402210792,0.43756243756243757,0.8329448329448329,0.43956043956043955,nan,nan,nan,-0.04495423233794977,-0.028551528732563936,-0.05801709533220511,-1.0,-1.0,-1.0,True,0.7222246710796617,0.9592723796114684
ENSMUSG00000024383-C,gene_C,5.257324949453874,5.3818663264137685,5.224393835258939,5.180663819726186,5.378896356357196,5.164403447076328,0.08291708291708291,0.8329448329448329,0.12920412920412921,nan,nan,nan,-0.0905930212690325,-0.024890539714756903,-0.12539084213012772,-1.0,-1.0,-1.0,True,0.15039577876963037,0.9206478109915766
ENSMUSG00000024384-C,gene_C,5.724034306668706,5.964035259947735,5.527173240630887,5.770155254468728,5.943524009210961,5.514692568293426,0.8981018981018981,0.2222222222222222,0.7678987678987679,nan,nan,nan,-0.020799323103093917,-0.05431809078199911,-0.056491074949310445,-1.0,-1.0,-1.0,True,0.7102905246841005,0.9592723796114684
ENSMUSG00000024387-C,gene_C,7.123774895682152,7.615951176260433,7.047900547198163,7.137061162554858,7.638884354472967,6.971140387883933,0.14685314685314685,0.5236985236985237,0.09923409923409923,nan,nan,nan,0.04262987122715458,0.01614391625356129,0.07306809508194212,1.0,1.0,1.0,True,0.13554312236740176,0.9206478109915766
ENSMUSG00000024423-C,gene_C,8.03597368024765,8.096036860138403,7.974441299840707,7.996815090243942,8.037305475148061,8.100643275639467,0.7972027972027972,0.6216006216006216,1.0,nan,nan,nan,-0.008924037622868686,-0.016081065997847747,-0.005136639362520417,-1.0,-1.0,-1.0,True,0.9656019773985124,0.9965745476733069
ENSMUSG00000024472-C,gene_C,6.125997975189578,6.25994648459718,5.848536292524873,6.088478956382418,6.226712505817507,5.87399180619399,0.2977022977022977,0.3543123543123543,0.5134865134865134,nan,nan,nan,-0.05073973457874506,-0.03022579830286041,-0.022890633861710974,-1.0,-1.0,-1.0,True,0.44232358503680735,0.9206478109915766
ENSMUSG00000024664-C,gene_C,5.155996715937095,5.262081826967185,5.155597904417935,5.028829265251888,5.354840870498894,5.046261721700024,0.43756243756243757,0.3543123543123543,0.37096237096237095,nan,nan,nan,0.03974430434397477,0.06649715035931987,0.06043510693870554,1.0,1.0,1.0,True,0.45626728477757517,0.9206478109915766
ENSMUSG00000024665-C,gene_C,7.8333620155979915,7.880646320351825,7.888764652173077,7.751053959735996,7.8703950204445965,7.90838069740255,0.7972027972027972,0.43512043512043513,0.37096237096237095,nan,nan,nan,-0.009390747800875562,-0.027340874432763698,-0.014626788802193673,-1.0,-1.0,-1.0,True,0.6630284759026766,0.9592723796114684
ENSMUSG00000024666-C,gene_C,4.262646283710692,4.195079115277823,4.016784013402655,4.265979677530174,4.149171883054208,4.102435801279891,0.36363636363636365,0.2222222222222222,0.2544122544122544,nan,nan,nan,-0.073051547422004,-0.1680805712789016,-0.10319680836554602,-1.0,-1.0,-1.0,True,0.25552366385972936,0.9206478109915766
ENSMUSG00000024713-C,gene_C,4.379363783900256,4.499785881926248,4.312799213892905,4.361858352217441,4.52924519045907,4.434900446515317,0.6063936063936064,0.17094017094017094,0.05527805527805527,nan,nan,nan,-0.04056836715610808,-0.08189464263613465,-0.1669547511964113,-1.0,-1.0,-1.0,True,0.11165060430066057,0.9206478109915766
ENSMUSG00000024764-C,gene_C,4.913031471753916,4.993070862142205,5.004096996358216,4.963981346272216,5.138014549529619,5.047603123590191,0.43756243756243757,0.5236985236985237,0.3096903096903097,nan,nan,nan,-0.09031960122366409,-0.11828882833427222,-0.07595570530233693,-1.0,-1.0,-1.0,True,0.5070536812712931,0.9206478109915766
ENSMUSG00000024892-C,gene_C,5.263648976880948,5.578343890619702,5.485717781587256,5.233382244707358,5.654628788288718,5.478286841922921,0.36363636363636365,0.3543123543123543,0.5134865134865134,nan,nan,nan,0.0523546449461413,0.050783617817020746,0.044638621932926864,1.0,1.0,1.0,True,0.4897842618557259,0.9206478109915766
ENSMUSG00000024909-C,gene_C,2.5620819184340666,3.124333732221476,2.5156270796471016,2.389688859818121,3.0578640068387015,2.4548868364691656,0.23976023976023977,0.7241647241647241,0.20646020646020646,nan,nan,nan,-0.46554707675195106,-0.12252985633161603,-0.10003082838771082,-1.0,-1.0,-1.0,True,0.3537350271291076,0.9206478109915766
ENSMUSG00000024914-C,gene_C,8.538152594064005,8.89496614688146,8.574567722595798,8.595950105667772,8.83775694987305,8.54885555331638,0.18981018981018982,0.17094017094017094,0.2544122544122544,nan,nan,nan,0.031774978158913295,0.03820032142974045,0.020122712397877933,1.0,1.0,1.0,True,0.14282658068567228,0.9206478109915766
ENSMUSG00000025027-C,gene_C,5.6253233073007065,6.239726061007098,5.62539415853686,5.701542364032976,6.26824010619822,5.627422006043995,0.6063936063936064,0.43512043512043513,0.1645021645021645,nan,nan,nan,0.03014642556688035,0.02596203160844021,0.07744222000070691,1.0,1.0,1.0,True,0.39316621938048835,0.9206478109915766
ENSMUSG00000025103-C,gene_C,6.430494134166228,6.626250686118989,6.156168692006873,6.326671921977202,6.519009096827233,6.171572044861545,0.2977022977022977,0.5236985236985237,0.3096903096903097,nan,nan,nan,-0.06527056134295899,-0.03665914511294433,-0.06735507728911422,-1.0,-1.0,-1.0,True,0.4163511058757005,0.9206478109915766
ENSMUSG00000025154-C,gene_C,1.4030417206741608,0.8316110494662632,0.0,1.4645752468251598,0.7377456917883582,0.7221944423156983,0.6878533613276654,0.48838101628478614,0.5065551690490404,nan,nan,nan,0.36842427850461396,0.669025242181524,0.6806750226211985,1.0,1.0,1.0,True,0.7383840486119939,0.9616404647041291
ENSMUSG00000025278-C,gene_C,5.352014920928379,5.6843764208329,5.17572424140582,5.270042920789978,5.584130765880483,5.108148596306151,0.14685314685314685,0.6216006216006216,0.594072594072594,nan,nan,nan,-0.08663985537401764,-0.061146168976474416,-0.06037439892054428,-1.0,-1.0,-1.0,True,0.44260816108155476,0.9206478109915766
ENSMUSG00000025317-C,gene_C,0.0,0.0,0.0,0.4673113532490429,0.5248582977333702,0.4543123561436442,0.5041051534430109,0.6548863008048,0.4659158483664346,nan,nan,nan,-2.1402325648988456,-0.3503822289783211,-1.1919999913548276,-1.0,-1.0,-1.0,True,0.7112695838827893,0.9592723796114684
ENSMUSG00000025323-C,gene_C,4.975250188653408,4.928036557185586,4.9396369240099895,4.9284222448134205,5.0019724546519475,4.839614708747488,0.6063936063936064,0.6216006216006216,0.8591408591408591,nan,nan,nan,-0.04656985451419337,-0.05396686244096568,-0.03004728846048307,-1.0,-1.0,-1.0,True,0.8948153175837461,0.9831542360040612
ENSMUSG00000025352-C,gene_C,4.702628972940376,4.966877206653288,4.6044780548621445,4.672632684320059,4.8980239705339175,4.577605659595856,0.7972027972027972,0.8329448329448329,0.5134865134865134,nan,nan,nan,0.053423882943555094,0.05756627417584453,0.03051104772446027,1.0,1.0,1.0,True,0.9052084577481303,0.9831542360040612
ENSMUSG00000025362-C,gene_C,9.906289635337632,10.427212013555716,9.73559508369841,9.888221468708224,10.35136602167023,9.666528787925618,0.36363636363636365,0.28438228438228436,0.37096237096237095,nan,nan,nan,0.016393912517554475,0.028976015314031635,0.03482325723044179,1.0,1.0,1.0,True,0.367381819490886,0.9206478109915766
ENSMUSG00000025371-C,gene_C,5.283317873953789,5.804725233740558,5.14530861675487,5.2432233017460135,5.792937903105957,5.188844429645937,0.2977022977022977,0.17094017094017094,0.8591408591408591,nan,nan,nan,0.034445990455611114,0.058488293416681866,0.024314417736779004,1.0,1.0,1.0,True,0.39471993433697206,0.9206478109915766
ENSMUSG00000025429-C,gene_C,2.4629942944873813,2.69102069229586,1.930718251259833,2.2997959113105426,2.6054559659586896,1.829616601227515,0.3167781190302069,0.8329448329448329,0.8047799488752887,nan,nan,nan,-0.2839738117392087,-0.09874752818291459,-0.24942083072788634,-1.0,-1.0,-1.0,True,0.7963155586723558,0.973559036420378
ENSMUSG00000025494-C,gene_C,0.44265186180261706,1.2215959129652292,0.9011868189833024,0.8241215118343532,1.1535682097025297,1.045519935494138,0.56899529615353,0.1190908301917133,0.0877050299820238,nan,nan,nan,-0.6083963232087091,-1.0668703123672578,-1.0758984339134932,-1.0,-1.0,-1.0,True,0.11446991869990829,0.9206478109915766
ENSMUSG00000025504-C,gene_C,1.4578847091999547,2.320812859996769,1.8737908205640552,1.3982424738901644,1.7358062728260228,1.8312209858412418,0.5031022715679476,0.16374931768207612,0.3096903096903097,nan,nan,nan,-0.3213552048530856,-0.6928915779485754,-0.3704354281093208,-1.0,-1.0,-1.0,True,0.29079177852739896,0.9206478109915766
ENSMUSG00000025579-C,gene_C,7.64210974061375,8.011538282110566,7.5945284710104675,7.556890434628925,7.987790014314846,7.552354305024315,1.0,0.5236985236985237,0.20646020646020646,nan,nan,nan,0.009956176264836396,0.008572623523447762,0.02472444248291486,1.0,1.0,1.0,True,0.6161553724997866,0.9534079345116361
ENSMUSG00000025730-C,gene_C,6.417615800092962,7.076992988613289,6.321057817393418,6.426560348119952,7.1375674387317,6.443649408097103,0.23976023976023977,0.12742812742812742,0.3096903096903097,nan,nan,nan,0.028252844658653763,0.05135020251829749,0.08594329268535031,1.0,1.0,1.0,True,0.1563136326769285,0.9206478109915766
