NAME,75_feci_100322,100_rep_110322,101_rep_110322,102_feci_100322,103_rep_110322,104_feci_100322,105_rep_110322,106_110322,81_feci_100322,83_feci_20_81,84_feci_100322,108_rep_110322,109_110322,110_110322,113_110322,88_feci_100322,89_feci_100322,115_110322,116_110322,118_110322,120_110322,121_REP_140322,122_110322,70_feci_09032022,97_rep110322,124_110322,125_110322,126_110322,129_110322,Feci_DSS-T0_896_27022024,Feci_DSS-T0_897_27022024,Feci_DSS-T0_T0.5_27022024,Feci_DSS-T0_T0.6_27022024,Feci_DSS-T0_T0.7_27022024,Feci_DSS-T0_T0.8_27022024,Feci_DSS-T1_111_27022024,Feci_DSS-T1_B901_27022024,Feci_DSS-T1_B902_27022024,Feci_DSS-T1_T1.5_27022024,Feci_DSS-T1_T1.6_27022024,Feci_DSS-T1_T1.8_27022024,Feci_DSS-T3_90_28022024,Feci_DSS-T3_91_28022024,Feci_DSS-T3_906_28022024,Feci_DSS-T3_907_rep_28022024_2,Feci_DSS-T3_T3.6_28022024,Feci_DSS-T3_T3.7_28022024,Feci_DSS-T3_T3.8_28022024,Feci_DSS-T5_128_28022024,Feci_DSS-T5_B911_28022024,Feci_DSS-T5_B912_28022024,Feci_DSS-T5_T5.5_28022024,Feci_DSS-T5_T5.6_28022024,Feci_DSS-T5_T5.7_28022024,Feci_DSS-T5_T5.8_28022024,Feci_LPS_CTRL_934_23022024,Feci_LPS_CTRL_935_23022024,Feci_LPS_CTRL_938_26022024,Feci_LPS_CTRL_940_26022024,Feci_LPS_CTRL_943_26022024,Feci_LPS-CTRL_941REP_01032024,Feci_LPS_2.5H_944_26022024,Feci_LPS_2.5H_945_26022024,Feci_LPS_2.5H_946_26022024,Feci_LPS_2.5H_947_26022024,Feci_LPS_2.5H_948_26022024,Feci_LPS_2.5H_949_26022024,Feci_LPS_2.5H_950_26022024,Feci_LPS_2.5H_953_26022024,Feci_LPS_24H_954_26022024,Feci_LPS_24H_956_26022024,Feci_LPS_24H_957_27022024,Feci_LPS_24H_958_26022024,Feci_LPS_24H_959_26022024,Feci_LPS_24H_962_27022024,Feci_LPS_24H_963_27022024,Feci_LPS-24H960REP_01032024,Feci_Vecpac-WT_3297REP_01032024,Feci_Vecpac-WT_3302_29022024,Feci_Vecpac-WT_3307_29022024,Feci_Vecpac-WT_3319_29022024,Feci_Vecpac-WT_3329_29022024,Feci_Vecpac-WT_3337_29022024,Feci_Vecpac-WT_3353_29022024,Feci_Vecpac-WT_3354_29022024,Feci_Vecpac-WT_3369_29022024,Feci_Vecpac-WT_3673_28022024,Feci_Vecpac-WT_3674_28022024,Feci_Vecpac-WT_3675_28022024,Feci_Vecpac-WT_3677_28022024,Feci_Vecpac-WT_3678_28022024,Feci_Vecpac-WT_3679_29022024,Feci_Vecpac-WT_3680_29022024,Feci_Vecpac-WT_3681_29022024,Feci_Vecpac-WT_3687_29022024,Feci_Vecpac-WT_3688_29022024
Cytosine,0.00000903,0.0000213,0.0000286,0.00000836,0.0000132,0.0000194,0.0000194,0.00002,0.000000799,0.0000044,0.0000013,0.00000803,0.00000598,0.0000112,0.00000468,0.00000111,0.00000195,0.00000122,0.0000115,0.00002,0.00000808,0.00000175,0.00000347,0.00000556,0.00000641,0.0000166,0.0000293,0.0000128,0.00000538,4.67452E-05,2.74709E-05,1.92502E-05,9.02741E-05,1.78958E-05,2.99987E-05,0,0,3.08425E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15046E-06,1.86786E-05,0,3.9664E-06,3.10019E-06,1.46354E-05,1.72861E-05,6.51951E-06,6.14335E-06,5.06386E-06,2.82052E-06,2.1573E-05,5.24701E-06,3.37668E-06,4.06361E-06,5.4941E-06,2.00678E-06,2.19657E-05,1.32266E-05,1.91004E-05,2.31438E-05,7.90588E-06,2.83816E-05,5.99814E-06,1.60595E-05,2.28274E-06,7.40884E-06,0,1.86824E-05,5.26269E-06,1.76018E-05,2.93692E-05,0,5.01305E-06,5.15683E-06,9.26417E-07,5.39705E-06,2.11499E-06,5.25624E-06,4.73206E-06,0,6.42545E-06,1.28251E-06,1.90436E-06
D-(-)-Citramalic acid,0.00000543,0.0000121,0.0000124,0.00000395,0.00000768,0.00000814,0.00000789,0.00000862,0.00000656,0.0000298,0.000014,0.0000261,0.0000122,0.0000197,0.0000393,0.00000768,0.00000937,0.00000887,0.0000433,0.00003,0.0000153,0.00000307,0.0000089,0.00000514,0.00000353,0.0000173,0.00000988,0.00000655,0.00000232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126767,0,0,0.00022489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507949,0
D-(-)-Fructofuranose,0.0000092,0.0000292,0.00003,0.00002053,0.0000379,0.0000395,0.00002641,0.0000363,0.00000659,0.00002931,0.00002539,0.000000498,0.00001152,0.000014709,0.00001807,0.00000699,5.41E-08,6.3736E-06,0.00001886,0.0000163,0.00001677,0.00000069,0.000000973,0.000004805,0.00000305,0.0000289,0.0000646,0.00000976,0.00000527,5.57718E-05,3.09154E-05,3.98729E-05,4.76864E-05,5.37005E-05,6.11065E-05,8.58995E-06,4.31747E-06,3.94007E-06,1.1583E-06,6.69559E-06,6.92915E-06,4.78635E-06,1.17976E-05,3.37931E-06,2.90371E-06,9.20832E-06,8.65659E-06,4.18494E-06,3.67678E-06,5.46244E-06,9.88416E-06,3.62695E-05,5.58646E-06,3.24493E-05,2.6165E-06,4.92164E-06,3.22259E-06,7.65665E-06,5.14026E-05,2.97952E-06,1.01242E-05,1.90866E-05,1.6546E-05,1.99601E-07,3.562E-05,1.21575E-05,2.56066E-05,1.73387E-05,1.52702E-05,2.37184E-05,5.61805E-06,5.11179E-06,1.49854E-05,8.48349E-06,3.75617E-05,4.01046E-06,4.82859E-05,4.60374E-07,1.96224E-05,2.99277E-05,1.80403E-05,3.21483E-05,2.68456E-05,1.31872E-05,5.58052E-05,3.71764E-06,1.21015E-05,1.88037E-05,1.54247E-07,9.19012E-06,4.38886E-06,1.08175E-05,1.4271E-05,9.63445E-06,1.13649E-05,1.94075E-05
D-(-)-Fructopyranose,0.0000126,0.0000125,0.0000252,0.00000816,0.0000177,0.0000166,0.00000243,0.0000179,0,0.00000993,0.00000395,0,0,0,0.0000128,0,0.00000229,0.00000186,0,0,0,0.00000211,0,0.00000031,0,0,0.0000296,0.00000343,0,2.16901E-05,3.08058E-06,9.65574E-06,1.95788E-05,4.61699E-05,1.24675E-06,3.01781E-06,1.59542E-06,1.6678E-06,0,3.19733E-06,5.52835E-06,2.19137E-06,3.95253E-07,3.57038E-07,8.58683E-07,2.97527E-06,8.13448E-06,3.18712E-06,5.98187E-06,3.7215E-07,3.80429E-07,7.29696E-06,1.39809E-06,8.47436E-06,5.7567E-07,3.73173E-06,3.59806E-06,2.75223E-06,1.53197E-06,4.38297E-06,9.24075E-06,8.42394E-06,2.38584E-06,0,1.62145E-06,1.60148E-06,3.06291E-06,2.22309E-06,1.07321E-06,1.06938E-06,5.73731E-07,3.47111E-05,2.41639E-06,3.84472E-05,7.13265E-06,6.77486E-07,4.85099E-06,4.04258E-06,2.42228E-06,0,1.8043E-07,3.70863E-06,2.89433E-06,0,9.36886E-06,7.38296E-07,3.3287E-06,3.07204E-06,2.63655E-06,4.80538E-06,5.01944E-06,1.34516E-05,1.24543E-06,5.25886E-06,2.68121E-06,3.18715E-06
D-(-)-Ribofuranose,0.00001456,0.0000377,0.00005701,0.00001085,0.00002596,0.0000231,0.00001464,0.00002184,0.00000647,0.00001964,0.00001949,0.00001423,0.00000893,0.00002256,0.0000311,0.00001851,0.00002251,0.00000706,0.0000314,0.0000326,0.00003187,0.0000427,0.00001234,0.00001573,0.00000762,0.0000263,0.00002955,0.00002454,0.0000066,1.69547E-05,3.85863E-06,4.07561E-06,3.10574E-05,3.31993E-05,1.92559E-05,1.80984E-05,1.31671E-05,3.65845E-05,1.26008E-05,1.55227E-05,3.83149E-05,2.72374E-05,1.57169E-05,1.84138E-05,1.87786E-05,1.71171E-05,2.10916E-05,3.02555E-05,3.16849E-05,8.96243E-06,5.24549E-05,3.48099E-05,2.40862E-05,1.42766E-05,2.00001E-05,2.41594E-05,3.50928E-05,7.97817E-06,3.86272E-05,4.28414E-05,5.02112E-05,2.38208E-06,3.46221E-05,3.16821E-06,1.7533E-05,1.30636E-05,3.8503E-05,1.89844E-05,1.91657E-05,1.41729E-05,4.06047E-06,4.63091E-05,1.33758E-05,3.69661E-05,2.04545E-05,3.20728E-05,2.3076E-06,2.63568E-05,1.63059E-05,1.49909E-05,5.8453E-06,2.744E-05,1.77871E-05,7.71331E-06,4.06831E-05,1.63007E-05,1.39443E-05,2.72068E-05,1.46391E-05,6.77382E-06,8.93937E-06,9.41645E-06,2.6661E-05,2.49188E-05,2.35399E-05,1.92947E-05
D-(+)-Galactopyranose,0.00001342,0.00001958,0.0000478,0.00001485,0.0000254,0.0000281,0.00001939,0.00000739,0.00000551,0.00002019,0.00001837,0.00000683,0.0000218,0.00002461,0.0000447,0.00001047,0.00001418,0.00001476,0.0000325,0.0000407,0.00002101,0.00001501,0.0000164,0.00001529,0.00000956,0.0000451,0.00002341,0.0000399,0.00000567,8.36917E-05,8.28269E-05,0,0.00010927,9.76948E-05,7.63259E-05,0,5.52515E-07,4.97816E-05,7.68712E-06,2.04586E-06,3.10429E-05,6.56973E-07,1.85656E-06,0,0,0,0,0,0,0,0,0,3.4995E-06,0,0,2.87035E-05,6.61181E-05,5.12905E-05,2.7587E-05,0,2.53186E-05,0,0,1.21878E-05,2.27827E-05,1.16568E-05,1.67606E-06,3.31463E-05,1.80438E-05,2.71697E-05,1.75116E-07,4.24437E-05,2.42256E-05,2.17605E-05,2.44869E-05,3.49677E-05,2.13766E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-(+)-Glucosamine,0.00000905,0.0000171,0.00002,0.00000733,0.0000149,0.000019,0.00000943,0.0000178,0.00000474,0.0000304,0.0000173,0.000014,0.00000944,0.0000158,0.00000371,0.00000544,0.00000631,0.0000041,0.0000182,0.00000501,0.00000831,0.0000085,0.0000004,0.00000658,0.00000131,0.0000175,0.0000171,0.0000106,0.00000252,5.13022E-05,2.41715E-05,0,5.4969E-05,2.62807E-05,5.16874E-05,3.85491E-06,1.6309E-06,4.60967E-06,0,0,1.56092E-06,3.05548E-06,6.98869E-06,0,2.42687E-06,0,4.65585E-06,0,3.64503E-06,0,1.89436E-05,0,4.86473E-06,1.53183E-05,2.01753E-06,2.84421E-06,0,0,3.54851E-05,8.10148E-06,8.864E-06,1.58948E-05,0,0,2.12572E-05,0,2.58007E-05,7.59284E-06,0,2.36781E-05,7.37882E-06,0,1.60051E-05,2.52693E-06,3.39077E-05,0,1.4928E-05,4.25038E-05,7.49688E-05,1.15863E-05,8.01437E-06,4.76099E-06,6.06638E-06,1.01517E-05,0,1.75431E-06,4.86994E-06,4.7921E-06,2.65138E-06,6.57473E-06,7.40527E-06,4.97815E-06,8.26498E-06,8.82679E-06,8.14027E-06,6.46782E-06
"D-(+)-Ribono-1,4-lactone ",0.00000802,0.0000141,0.000044,0.0000084,0.000021,0.0000169,0.0000118,0.0000166,0,0.0000116,0.00000172,0.0000018,0.00000101,0,0.00000455,0,0,0,0.00000639,0,0,0.00000856,0.0000034,0.00000662,0.00000671,0.0000069,0.00000774,0.00000598,0.00000115,8.40564E-05,0.000104548,0,0,0,0,0,0,0,0,0,3.85445E-06,0,0,0,0,0,0,0,0,3.63303E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31915E-05,0,0,0,0,0,0,0,0,0,6.56112E-06,0,4.34082E-05,0,3.635E-07,1.98373E-05,0,0,0,0,0,0,0,3.83115E-06,1.44812E-06,8.13786E-06,8.40828E-06,1.72556E-05,1.75146E-05,1.4948E-05,9.88069E-06,0
D-(+)-Talofuranose,0.00002673,0.000006,0.0000707,0.0000162,0.0000377,0.0000138,0.00002354,0.0000147,0.00000539,0.000003049,0.00001608,0.00000734,0.00000341,0.000011384,0.000041,0.00001278,0.00001963,0.00000711,0.0000225,0.0000638,0.00000899,0.00001455,0.00000895,0.000006624,0.000004304,0.0000451,0.0000463,0.0000448,0.00000523,0,1.05882E-05,1.36435E-06,7.34425E-05,1.27991E-06,0,4.02362E-06,4.86896E-07,7.45191E-06,1.14686E-05,2.15882E-06,4.13912E-05,1.04074E-05,2.82343E-06,4.2169E-05,9.47505E-06,2.22542E-05,2.62408E-05,0.000176028,0,0,7.80905E-08,3.52488E-05,3.29576E-05,4.47844E-06,3.76428E-05,3.57105E-05,8.59802E-05,6.96706E-05,7.72813E-05,4.88356E-05,1.26113E-05,1.39542E-05,8.70944E-06,2.47513E-05,3.91656E-05,9.91148E-06,6.98251E-07,8.52813E-07,4.26866E-06,0,0,1.15922E-05,2.68596E-05,1.52399E-05,3.37411E-05,4.74409E-07,0,3.54186E-06,4.49744E-05,2.84898E-05,2.79267E-06,3.3749E-05,1.71613E-05,1.08526E-05,1.66069E-06,1.46048E-05,3.47181E-05,1.39898E-05,1.36219E-06,1.68151E-05,1.53704E-05,2.27934E-05,9.86491E-06,5.26064E-05,3.10877E-05,2.3604E-05
D-Allofuranose,0,0,0,0,0,0,0,0.000000139,0,0,0,0.00000659,0.0000127,0.0000227,0.0000367,0.00000564,0.0000274,0.0000293,0.0000561,0.00000676,0.00000776,0.000000584,0.000012,0.00000807,0.00000307,0.0000298,0.0000121,0.0000102,0.00000188,8.71224E-06,8.56963E-06,3.4646E-06,3.83273E-06,2.0782E-06,4.32955E-06,4.65883E-06,9.5931E-07,2.61706E-05,5.55178E-06,1.00198E-06,3.66629E-07,3.69414E-06,1.42859E-05,6.60295E-07,1.53795E-06,5.80126E-05,7.09608E-07,7.78099E-07,7.78885E-07,2.80406E-05,5.20272E-05,1.64141E-06,5.4384E-07,1.22448E-05,1.95486E-05,2.58843E-05,1.69375E-05,4.13271E-06,8.62928E-07,7.2039E-06,9.24343E-05,9.67903E-07,7.02786E-06,2.04197E-05,3.58762E-06,3.3095E-06,3.16334E-06,2.39101E-06,2.92774E-07,3.08388E-06,2.11636E-06,3.22278E-06,1.9861E-06,3.92778E-06,1.57435E-06,4.60619E-07,1.43143E-06,7.3905E-06,8.85274E-06,3.85747E-06,5.58917E-06,4.9935E-06,4.57254E-06,7.47523E-07,7.26178E-06,5.77636E-06,5.31324E-07,2.05284E-07,4.3717E-06,3.96312E-07,2.06061E-07,1.61639E-07,1.69979E-05,3.65574E-07,2.53904E-07,5.87474E-06
D-Arabinose,0.0000114,0.000018,0.0000283,0.00000849,0.0000172,0.00000955,0.00000972,0.00000965,0.00000393,0,0.0000101,0.00000847,0.00000457,0.0000139,0.0000161,0.00000528,0.00000959,0.00000296,0.00000953,0.0000108,0.000005,0.00000617,0.00000399,0.0000112,0.0000063,0.0000204,0.00000954,0.0000107,0.00000315,0,2.00665E-05,2.18512E-05,0,4.31923E-05,0,6.70228E-06,4.41921E-06,1.52436E-05,6.07288E-06,7.3394E-06,9.49185E-06,9.42366E-06,7.84225E-06,6.03392E-06,8.585E-06,0,1.25135E-05,9.56108E-06,1.30299E-05,7.44072E-06,1.55674E-05,1.11451E-05,1.45796E-05,0,8.8854E-06,6.34517E-06,1.4295E-05,1.17526E-05,1.66586E-05,1.26343E-05,8.74107E-06,1.02537E-05,1.27049E-05,1.35467E-05,9.44534E-06,1.36837E-05,1.32752E-05,1.07194E-05,1.44506E-05,5.23242E-06,5.74546E-06,1.10141E-05,6.19025E-06,7.9061E-06,1.2556E-05,9.11225E-06,7.01022E-06,1.6229E-06,0,8.28878E-07,0,0,0,7.60872E-05,0,0,0,0,0,0,0,0,0,0,0,0
Decanoic acid,0.00000414,0.0000162,0.0000116,0.00000226,0.0000118,0.00000479,0.00000844,0.00000634,0.00000333,0.00000593,0.00000549,0.0000147,0.00000408,0.0000105,0.0000121,0.00000355,0.00000672,0.0000165,0.0000447,0.0000556,0.0000267,0.0000207,0.00000979,0.00000238,0.00000518,0.0000116,0.0000279,0.0000166,0.0000024,2.66446E-05,8.26404E-06,6.92862E-06,8.12918E-06,7.73048E-06,7.24509E-06,7.15648E-06,6.2287E-06,9.75255E-06,6.48701E-06,5.73846E-06,8.26202E-06,7.45198E-06,2.03133E-05,1.93943E-05,1.58023E-05,1.36929E-05,6.36082E-06,4.00096E-06,6.66429E-06,1.21175E-05,5.2907E-05,1.26854E-05,2.85725E-05,9.94276E-06,8.8044E-06,1.09542E-05,1.09704E-05,1.03399E-05,8.04985E-06,6.38014E-06,6.37844E-05,9.68095E-06,1.16711E-05,1.66687E-05,8.5042E-06,1.11987E-05,2.07345E-05,8.72444E-06,2.69784E-05,9.12042E-06,9.68822E-06,1.22878E-05,8.13886E-06,1.13776E-05,7.00881E-06,1.01032E-05,7.41804E-06,1.79037E-05,5.85112E-06,6.54714E-06,5.57325E-06,4.99895E-06,7.48279E-06,6.1717E-06,1.54928E-05,5.02414E-06,4.52294E-06,4.90975E-06,6.8173E-06,6.41227E-06,5.2616E-06,6.17848E-06,8.16867E-06,6.36712E-06,5.58775E-06,7.33244E-06
Decyl oleate,0.000000236,0.0000141,0.0000103,0,0.0000148,0,0.00000792,0,2.96E-08,0,0,0.0000187,0,0.000000569,0,0,0.000000579,8.86E-08,0.0000467,0.0000583,0.0000201,0.0000212,0.0000113,0.000000204,0.00000642,0.00000817,0.0000233,0.0000212,0.00000232,8.31788E-06,9.11461E-06,7.34311E-06,4.85245E-06,0,4.5519E-06,4.02634E-06,1.65099E-06,7.0533E-06,3.30371E-06,7.61446E-06,1.0581E-06,1.14661E-05,3.07222E-06,0,1.22512E-06,2.38018E-05,7.67909E-06,1.55213E-06,1.14118E-05,9.03634E-06,0.000118779,0,4.34011E-06,0,6.84352E-06,1.38598E-05,6.85451E-06,3.50174E-06,1.51751E-05,1.13481E-06,9.99697E-05,2.46447E-06,6.01406E-06,4.99301E-06,8.38717E-06,4.61376E-06,0,3.78376E-06,3.09764E-06,3.17273E-05,0,6.63654E-06,1.01388E-05,7.72734E-06,4.66014E-06,4.02707E-06,6.73109E-06,0,9.56078E-07,4.98869E-06,5.54671E-06,1.25363E-05,9.01648E-06,1.52945E-05,4.37989E-06,6.21085E-06,1.66089E-05,1.29882E-05,3.91137E-06,4.87807E-06,2.14161E-06,2.79114E-06,0,1.26831E-06,1.11726E-05,7.04112E-08
Dehydroabietic acid,0.00000936,0.00000286,0.00000142,0.0000164,0.00000985,0.0000293,0,0.0000132,0.00000325,0.0000135,0.0000178,0.00000663,0.00000989,0.00000948,0.0000246,0,0,0,0.0000273,0,0.00000316,0.00000392,0.0000126,0.00000849,0,0,0.0000164,0,0.00000136,5.64319E-06,4.80037E-06,1.37491E-05,0,7.98361E-06,5.72142E-06,9.16776E-06,3.33815E-06,9.92885E-06,7.39212E-06,3.9444E-06,1.30044E-05,7.97665E-06,9.86583E-06,4.14819E-06,4.9119E-06,7.96768E-06,4.7252E-06,1.22891E-05,0,5.36813E-06,4.21189E-05,1.17785E-05,5.02048E-06,6.47609E-06,1.0254E-05,9.44453E-06,1.15283E-05,1.03495E-05,4.57367E-06,1.26378E-05,3.89594E-05,2.6474E-06,5.21283E-06,9.73633E-06,4.00906E-06,3.16926E-06,2.13579E-05,4.33856E-06,1.2772E-06,4.86039E-06,5.50061E-06,1.06902E-05,4.58728E-06,1.71865E-05,7.58357E-06,6.68665E-06,6.20686E-06,1.39658E-05,5.30346E-06,8.70676E-06,5.10654E-06,0,0,3.63284E-06,1.00386E-05,4.55982E-06,2.90203E-06,4.35181E-06,4.49658E-06,4.07714E-06,2.55659E-06,1.409E-05,1.16006E-05,5.15387E-06,4.00175E-06,3.82807E-06
Deoxycholic Acid,0.0000115,0.00000959,0.0000156,0.00000529,0.00000711,0.00000768,0.0000135,0.00000731,0.00000871,0.0000262,0.00000917,0.0000177,0.00000566,0.0000178,0.0000553,0.00000562,0.00000553,0.00000719,0.0000165,0.0000136,0.0000127,0.000025,0.0000132,0.00000802,0.00000664,0.00000504,0.00000546,0.00000379,0.00000292,0,0,0,0,0,0,6.37154E-05,0,0,0,0,6.62666E-05,0,7.20566E-05,0,0,0,3.65589E-05,0,2.91905E-05,0,3.33503E-05,6.91938E-06,0,7.17917E-06,0,0,0,0,0,0,0,9.44255E-05,0,0,0,0,6.00199E-05,0,0,0,0,0,0,0,0,0,0,0.000162917,0,0,6.95788E-06,0,1.32491E-05,1.99183E-05,2.7662E-06,3.11997E-05,1.57644E-05,5.66308E-06,1.573E-05,0,0,3.84507E-08,9.69665E-06,2.64359E-05,3.2778E-06,5.10042E-06
Deoxyribopyranose,0.00000201,0.000000948,0,0,0,0,0.0000127,0.00000531,0.00000277,0.0000179,0.00000776,0.00000326,0.00000359,0.00000888,0.00000586,0,0,0,0,0,0.00000482,0.00000327,0.00000347,0,0.00000146,0.0000383,0.0000112,0.0000583,0.00000508,0,2.8009E-07,1.58145E-06,1.10222E-05,0,0,7.48211E-07,0,1.314E-06,9.93953E-07,2.99256E-06,3.70262E-05,9.27303E-06,0,7.61298E-07,6.14865E-07,4.5867E-05,3.03352E-06,5.67774E-05,0,0,1.30068E-05,0,0,0,9.9662E-07,1.92302E-05,2.26438E-06,9.36143E-06,4.06127E-06,9.30302E-06,7.59829E-05,1.17899E-05,2.33559E-06,5.6629E-06,2.01433E-06,0,0,1.87941E-06,2.3496E-06,0,7.00607E-07,1.4222E-06,5.60436E-06,5.10863E-06,5.07991E-07,4.19171E-06,0,3.53995E-07,1.28468E-05,1.20844E-05,7.32783E-06,1.85971E-05,8.08489E-06,1.00117E-05,2.53304E-05,1.34219E-05,0,3.12861E-08,0,0,0,2.87473E-05,3.28895E-05,3.17958E-05,1.97336E-05,3.03271E-05
"D-Erythro-Pentitol, 2-deoxy-",0.00000436,0,0.0000232,0.000000772,0,0.0000198,0.00000335,0,0.00000954,0.0000262,0.0000255,0.000005,0,0.0000017,0.00000698,0,0.0000254,0.0000525,0.0000195,0,0.0000245,0,0.0000145,0.00000245,0.000000253,0.00000519,0,0.00000967,0.000000481,3.26809E-06,2.11984E-05,1.1666E-05,1.9033E-05,1.06905E-05,1.28228E-06,9.1253E-06,7.19594E-06,3.65048E-06,6.48898E-06,1.13087E-05,9.48566E-06,8.69447E-06,6.20998E-06,1.54721E-05,1.10012E-05,1.43634E-05,2.28082E-06,1.05576E-05,9.30439E-07,4.18995E-06,4.89034E-06,2.68819E-05,8.03361E-06,1.32465E-05,5.7779E-06,6.35607E-07,8.43158E-06,5.804E-06,1.69988E-06,0,0,7.31957E-06,7.3299E-06,6.74226E-06,2.65543E-05,3.29862E-05,5.62572E-06,1.45733E-05,3.20668E-06,4.39531E-07,6.49116E-06,3.90451E-06,0,1.382E-05,2.69916E-05,1.41099E-05,4.07713E-06,2.77203E-05,0,2.8123E-06,4.83094E-06,5.3399E-06,1.60975E-06,3.72328E-06,3.20604E-06,1.19496E-06,8.66362E-07,5.53083E-06,4.88407E-06,8.79384E-08,1.87068E-05,0,6.07166E-05,1.18443E-05,1.59752E-05,2.17668E-06
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",0.00000194,0.00000786,0,0.00000497,0.00000425,0.00000221,0.00000468,0.0000272,0.00000313,0.000037,0.0000141,0.0000406,0.0000108,0.0000247,0.0000255,0.00000818,0.00000714,0.00001,0.0000356,0.000000449,0.00001,0.00000186,0.000000151,8.55E-08,0.000000791,0.0000596,0.0000159,0.0000119,0.00000371,3.08821E-05,2.7345E-05,1.39926E-05,3.12781E-05,0,3.52061E-05,7.2151E-05,1.0467E-06,3.31653E-06,8.68436E-07,4.93607E-06,1.90494E-05,1.03614E-06,4.28119E-06,5.91285E-08,1.10996E-06,4.17445E-05,9.91243E-06,5.77377E-06,1.91522E-06,2.03588E-06,1.22334E-05,1.18266E-05,1.69085E-06,1.20417E-06,3.36656E-06,0,4.14506E-06,5.84615E-06,2.88708E-05,9.25718E-06,8.39628E-08,7.60152E-06,6.77558E-07,6.41935E-06,1.76801E-05,5.27106E-06,1.76845E-05,5.05162E-06,7.89013E-06,3.47998E-05,1.68622E-05,9.01696E-06,3.00801E-05,4.63281E-06,2.8698E-05,5.17137E-06,3.00722E-05,2.73276E-05,1.39071E-05,8.41258E-06,1.15485E-05,2.86762E-05,1.08869E-05,6.92059E-06,4.19187E-05,5.93869E-06,3.42666E-05,8.63976E-06,3.20778E-05,1.10495E-05,1.33345E-05,9.72961E-06,1.04342E-05,9.55858E-06,3.41136E-05,1.20535E-05
d-Erythrotetrofuranose,0.00000302,0.000011,0.0000145,0,0,0,0,0.00000533,0,0.000000793,0.0000232,0,0,0,0,0,0,0,0,0,0.00000888,0,0.00000456,0,0,0,0.00000865,0.0000211,0.0000014,0,2.22578E-05,0,2.44216E-05,1.45491E-06,9.5454E-06,5.09713E-06,4.36309E-06,1.69262E-06,4.76714E-07,2.11769E-06,1.35148E-07,3.98991E-07,3.46523E-06,2.00201E-06,1.25932E-06,7.53716E-07,5.66997E-07,1.48747E-06,1.13553E-06,9.8485E-07,0,1.28039E-05,4.56518E-07,0,1.48849E-06,2.05238E-06,0,0,6.79893E-07,0,5.36716E-06,6.07177E-07,1.68115E-06,1.56875E-06,0,0,2.62687E-06,0,0,0,1.77791E-05,0,8.87225E-06,2.72843E-05,9.6058E-06,1.93976E-05,0,8.49758E-07,2.09652E-07,7.42353E-07,1.72052E-06,7.3691E-06,2.69076E-07,5.9582E-07,1.99308E-05,5.34435E-06,9.9491E-07,4.29869E-06,5.28997E-07,1.23526E-07,3.78813E-06,9.40333E-07,1.26322E-05,7.10628E-06,2.84985E-07,2.88313E-06
Desmethylverapamil,0.00000138,0.00000487,0.00000874,0,0.00000257,0,0.0000284,0.00000358,0.00000673,0.0000151,0.0000444,0,0,0.00000436,0.0000172,0.00000491,0.0000615,0.0000171,0.00000597,0.0000151,0.00000736,0,0,0.0000162,0.000000803,0,0,0.0000147,0.00000102,0,0,0,0,0,0,0,5.08182E-05,0,0,0,0,0,7.82045E-05,0,0,0,0,0,3.51111E-05,4.26652E-05,0,0,0,0,4.81648E-05,9.46647E-06,1.18056E-05,0,0,8.80653E-06,0,2.19518E-05,0,9.8829E-06,0,0,3.56805E-05,7.8898E-06,0,0,4.29458E-05,0,0,4.10481E-05,2.05078E-05,0,2.22616E-05,0,0,1.79557E-06,0,0,8.42103E-06,0,1.61933E-05,1.23963E-05,0,0,2.68602E-06,0,0,0,9.87538E-06,0,6.31055E-06,7.15542E-06
