NAME ,CSF 75 103 20122021,CSF 106 20122021,CSF 105 21122021,CSF 101 102 104 21122021,CSF 81 83 108 113 21122021,CSF 109 21122021,CSF 110 21122021,CSF 113 20122021,CSF 88 118 21122021,CSF 89 PROVA 07122021,CSF 115 116 121 122 21122021,CSF 118 120 21122021,CSF  96 20122021,CSF 70 21122021,CSF 97 21122021,CSF 123 124 126 20122021,CSF 129 21122021,DSS 71+77+T0.5 090224,DSS 72+74+T0.8.2 090224,DSS 73 090224,DSS 76 090224,DSS B896 090224,DSS T0.5+B897 090224,DSS T0.7 090224,DSS T0.8 090224,DSS 79+111+80+902 090224,DSS 114+107 090224,DSS BT1.8 090224,DSS T1.5+T1.7+902 090224,DSS T1.6+901 090224,DSS 85+86+T3.8+78+906 120224,DSS 91  120224,DSS 117  120224,DSS 122+90+87  120224,DSS 906+T3.8 120224,DSS 907  120224,DSS T3.6  090224,DSS T3.7  090224,DSS 93+126+T5.6 120224,DSS 95+127 120224,DSS 129+94+128 120224,DSS 911+T5.6 120224,DSS 912  120224,DSS T5.5+T5.8  120224,DSS T5.7 120224,3297 VECPAC 190224,3354+3353VECPAC 190224,3369+3673+3371+3677 VECPAC 190224,3674+3677 VECPAC 190224,3677+3688 VECPAC 190224,3679 VECPAC 190224,3680+3629.1 REP VECPAC 200224,3681 VECPAC 190224,3687 VECPAC 190224,VECPAC 3678+3675 120224,3296+3296.1 VECPAC 200224,3306+3296+3296.1VECPAC 200224_2,3328+3356 VECPAC 190224,3330+3347+3689 VECPAC 190224,3352+3370+3689 VECPAC 200224,3355+3364+3665 VECPAC 200224,935 CTR LPS CSF 070224,936 CTR LPS CSF 070224_2,937 CTR LPS CSF 070224,938+942 CTR LPS CSF 070224,939+940.2 CTR LPS CSF 070224,940+934 CTR LPS CSF 070224,941 CTR LPS CSF 070224,942 CTR LPS CSF 070224,943 CTR LPS CSF 070224,"944+946 CSF 2,5H 080224","945+949 CTR 2,5H CSF 070224","948 CSF 2,5H 080224","950+951+947 CSF 2,5H 080224","952+953 CSF 2,5H 080224",954+961 CSF 24H 080224,955+961 CSF 24H 080224,956 CSF 24H 080224,957 CSF 24H 080224,958+963 CSF 24H 080224,959 CSF 24H 080224,960+962+963 CSF 24H 080224
Dodecanoic acid,14122213.43,12794879.6,13451865.32,11325025.23,13026642,14781441.07,14093087.88,13148779.65,14496648.1,29552470.41,14485289.01,12299051.77,11941763.85,10558965.82,13505236.23,20960695.38,11725710.85,24131800.07,14780426.26,49904914.52,14394306.01,12966997.78,15077164.25,9299401.891,12335144.42,13101248.58,13353001.41,11401544.28,11872876.51,12929349.49,15331191.79,7740925.984,11841410.85,15987929.87,9390978.395,9739387.117,9801580.971,18923929.53,11129948.77,11788420.2,18263207.84,15441342.56,10027994.67,17276425.92,7387940.432,10434180.87,23692160.02,18523432.18,15576480.49,17862785.93,10552517.59,13809025.16,10291278.02,13825605.51,7250242.808,15521333.23,11456147.88,12337698.07,13436504.42,19612658.2,17601258.41,13380247.22,13149507,14912255.86,13434086.33,15902787.48,12560559.22,19407120.83,9678425.624,11619808.57,18464897.93,16555528.42,14923644.87,25259845.63,12415503.13,11901884.55,10436977.19,12280578.49,16146874,15731170.68,13852390.34,12201499.41
"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",642.9848235,0,557.7508655,1009.359914,431.6245885,417.6347355,0,8.569194448,0,0,0,0,0,130.6509728,16.16292549,0,355.9875098,300.6538957,0,0,340.5908601,14.66741153,253.2777854,219.1373414,248.9050526,213.3945385,309.6341592,289.7709955,309.2348216,368.3785785,137.3647634,267.6003426,0,316.1626218,18.0534427,295.3052824,281.5375676,385.2797106,297.4990831,33.98881234,430.2065675,130.1484872,0,115.2802718,305.1225967,183.1256458,319.1631574,360.852324,274.6609681,271.7692247,231.6199611,172.6267451,208.4075294,192.2876949,0,150.8309727,179.5322529,197.8781931,243.7848152,311.265782,62.877585,79.08293608,467.503127,332.2185837,0,110.1798958,121.0519227,92.15756634,89.04017286,399.816087,146.7071472,1526.948006,129.9995499,89.9019944,128.8739173,126.815167,87.59446308,71.78236641,101.9637756,89.30953507,112.4376733,107.512356
Durapan,131551.4696,138137.1493,76685.3044,0,328912.8738,1765476.747,600372.3145,50966.35412,42863.47821,0,255041.2166,0,99871.14354,0,0,855290.6875,29715.22384,706134.5528,165434.7615,971815.52,266670.4073,86407.60349,252480.608,150726.9978,31251.72613,188607.4946,143397.0006,17186.89812,0,115017.9755,601701.5526,75047.95973,289376.2139,544262.7192,110708.5054,77090.19977,93515.35614,411424.2711,269118.8507,165023.7062,560617.86,774287.5159,18727.69066,119657.2847,0,0,581557.8647,419734.7489,479816.4693,452644.4436,79487.3277,87525.98262,0,48905.36625,123623.9268,101592.9573,152737.1175,170195.1384,128776.3026,334902.191,956038.01,221235.5604,118839.8944,368473.7954,310596.7598,0,369068.6883,609222.6739,20811.70646,35063.7073,268954.6403,562574.5461,328382.2586,482766.8186,133942.3945,169361.0441,32480.49728,95216.94237,455869.328,228285.6757,171549.333,421572.1595
"Erythrono-1,4-lactone",33501791.95,8157583.702,12705141.68,5918088.193,13086241.85,2992768.916,8246587.919,1672110.192,13385984.44,21624471.18,6862315.796,9889317.983,9164123.787,9576816.704,8288610.338,19950455.31,7160229.763,8068093.101,12274520.14,11447270.13,7462451.374,20388441.31,5184485.702,10591189.95,17207478.64,8491333.529,13188081.8,10046036.51,12614446.52,7821869.591,16086454.33,15521310.08,10872990.62,7600123.736,10041181.41,14717901.23,13087502.9,6601332.791,10647430.1,9754501.318,13792962.57,13024851.19,12028107.55,7858247.754,10115516.57,10843732.71,14219623.38,15998100.91,5296568.654,7831706.781,12192693.78,11688140.75,13635242.44,12905533.83,9079744.616,8166683.266,11818530.75,14662806.32,8607416.522,20472725.63,3458528.229,10456013.84,12790123.07,6493709.958,16277765.68,8944691.697,16070391.75,10294255.42,12116802.53,18806259.89,7541547.029,6909693.182,8924658.371,3763340.712,16461004.17,15284133.1,10372797.17,9679505.428,12349328.77,9695658.496,14613420.41,9556983.665
Ethanolamine,359923861.8,707658333.9,166507433.1,122174529.2,649363319.8,116879520.4,892059829.1,759109214.6,625235139.1,95715839.56,115944510.7,758095162.6,326104542.7,447047041.7,494026206.8,487917026.3,525902123.8,518548855.3,604580232.6,670690720.5,946680789.5,583458814.2,495049365.2,341822882.4,805631532.7,391783002.6,333656082.3,291427957.6,236159184.6,792984963,315489778.1,275726603.5,252763200.3,289596343.5,339506687.4,461626888.9,162403247.9,1004877941,223867119.3,223658775.4,381558349.6,736675756.8,322471492.2,355727935.2,241021486.2,527019152.1,220767970.7,1338107028,399268487.8,556540479.1,315348599.8,235757971.7,208501495.1,180868410.7,393545374.4,306482698.8,148425157.4,173425798,574692705.4,1014855905,606076186.9,175721449.2,200895849.5,205883421.9,455324395.7,294001861.7,420855776.6,240173005.6,177960896,202057813.2,468033901.4,720893048.5,828349837,417745414.1,547466464.1,413710847.8,433350822.2,335666257.3,790810009.2,590530452.4,345968950.4,1184184017
Formamide,3329195966,2210530364,2817286142,2409527423,2418134554,3209661476,2830726207,2539628097,2878890962,4371995945,2594765832,2196161212,2078096408,2186150737,2360082386,3605217084,2074198903,4966120857,2913902471,3842674312,3158884567,2782679597,3789569646,2550284362,2601819898,2989335454,3311675927,2777800184,2634050268,3002607589,3084884202,358741489.4,2618636487,3041149740,71426383.85,606292360.3,2313564376,4186277670,512027017.3,2550190294,3349670842,3245510603,2472586621,3799587649,2414342758,2280360109,5300021161,3426795269,3380736538,824132843.7,1933307916,2631260786,2163259370,2580855767,1528066781,2787061399,2179253463,2623650366,2565560194,3507675047,3685885061,2425422537,1864176185,2747583609,2745151200,2491926913,2535065378,3673937972,1976863605,2317770092,2793736165,3646249218,3290285806,4096494842,2482177745,2842780522,1901260961,2303033870,2888414887,2677366036,2719817293,2540205382
Frangulin,0,0,0,129.3173411,0,0,1501.161195,1550.221375,0,0,1169.52818,0,2359.47041,0,0,0,0,1515.748978,404.207135,1043.824298,480.9251748,225.4676569,763.6236326,0,350.518572,168.0054256,125.1406359,269.4039796,167.3745394,644.9515135,0,693.1647738,40.20314676,416.9338981,42.84832602,438.4959402,145.7043682,2027.988002,304.4416645,222.4295092,398.0073471,31.98594648,0,129.8736557,0,1136.759034,36.40103957,2122.435458,182.2771665,73.26378964,55.49368158,0,406.2585311,820.4999423,68.6669379,236.8497696,412.2950271,72.15074274,54.62563071,298.2164298,338.8171724,393.7125254,1214.542513,558.395791,388.9250807,426.4142071,207.8839075,0,1032.979584,0,77.03727857,1.331196616,206.3265489,42.22033848,151.4496419,394.7219515,1160.12379,0,327.8255038,71.53961141,1270.689384,362.3322343
Glabridin,100854.5476,121324.6993,105136.6937,0,94663.13399,53743.03759,214004.242,0,0,0,75674.59928,112319.162,59155.35074,115869.9769,0,124556.8798,57798.16331,0,78443.59766,199785.4703,156422.5498,0,0,0,168056.1928,142273.6895,20842.95606,0,127480.2121,160476.5228,93843.40529,0,123075.5618,0,822.8604361,126891.8128,865.7398048,1424.617167,0,155972.5724,211241.1195,10045.20042,126037.8888,0,130281.1844,60597.61521,144792.6378,97498.01789,114782.6334,100015.394,60757.64173,71673.28043,0,71477.5255,0,87402.64921,70553.57947,91594.61121,76043.3907,115258.5399,0,0,0,0,0,0,0,0,536686.5903,0,0,0,0,0,0,0,0,0,26612.53271,944056.7469,0,18356.49549
Glyceric acid,2023142.33,5843629.948,10375359.95,3748848.66,9727368.647,7846430.024,8802779.335,4786140.881,8538528.764,0,6280165.656,20411616.28,1598507.406,9295967.434,7699748.691,1858261.852,7940862.493,0,0,3074734.82,727312.0627,0,0,0,0,0,0,0,0,0,0,17657822.94,0,0,0,0,0,95472487.07,0,0,0,58539893.51,0,16866928.06,0,16973745.68,0,29042167.88,6865160.107,18075665.67,0,10504565.83,0,0,14318743.52,2187278.977,0,0,0,0,11940774.33,0,0,0,52746489.36,3534054.599,0,0,40763676.42,0,19665206.86,0,27544956.6,0,0,0,0,0,0,0,0,0
Glycerol,118983.1943,45964.88383,225394.0187,305072.1326,228937.487,163921.6607,191287.9994,53656.65745,191472.8331,29441.11832,154810.6306,134600.2106,47146.11713,67701.54958,82399.25036,40090.7585,98306.72431,107045.1077,44928.17968,214266.4814,91179.55195,64874.0336,78508.18697,44116.67588,44973.10529,191577.3443,178534.6014,89173.2539,87778.68655,85434.27631,176218.2014,59741.7072,94148.66875,138748.5986,73211.32314,68951.16162,139146.0614,294656.6244,196641.7031,170879.4395,379879.7666,193338.3458,74660.75158,135306.3679,71331.34339,66746.06804,143100.9299,192138.5822,197539.8374,145718.1804,66171.82442,97733.29188,52772.95656,108731.5063,151626.9004,81975.24487,88111.29149,148713.9467,179529.687,117495.555,212893.9398,88605.02007,97834.0482,144086.128,139429.2621,149000.8807,116178.8842,196566.5723,86282.62212,112908.0175,175411.592,306087.2222,140218.9231,112819.3634,109102.147,79520.90199,53088.28265,44223.01539,130909.0151,161987.6894,93663.7726,154013.802
Glycine,101623081.2,103822620.1,280608064.1,265138473.7,218205403,168744192.4,199937003,73360865.13,210352033.8,56765699.49,244848240.2,222331124.8,95811573.28,167573343.4,213336760.2,70789381.26,181066416.8,262950820.6,111680899.4,0,155205762.8,301486026.8,173710831.9,88287650.5,84877535.96,231228920.5,124168486,88205700.09,104346603.1,100666769,150926158.7,128504712.5,142575211.9,213558883,124520098.6,133861284.4,84488177.26,300916439.8,207058495.1,158187877.9,240430303.7,625102064.9,103769267.4,212372956.9,81076750.8,238234145.7,202651777.4,136000180.2,222582873.1,144294991.7,95437258.61,126041605.6,105387970.4,110442337.8,281534732.6,222498979.2,85481956.1,113577356.9,110145184.1,357740349.3,153185266.8,68293839.94,90350776.11,88241573.47,101856942.3,84174625.52,173082571.2,125473571.9,52561370.84,66564136.51,127873098.5,136448897.5,394614929.4,294452393.7,186567182.9,112210593.2,89601233.4,114215964.7,116095560.1,691923576,180629156.9,255391522.9
"Glycine, tert.-butyldimethylsilyl ester",426286971.2,387143599.9,513814784.7,551118518.6,436801390,382700269.5,884839557,417445684.3,408499410.6,400417281.5,439884567.4,520427525.1,613610203.7,402005287.8,472111869.8,445458803.6,548393867.6,620013644.3,494459064.4,839968825.2,483995377.3,591256553.8,629665755.9,295120744.1,390123391.1,487631259.5,469655347.6,332749477.6,475570038.7,352500816.2,451185293.7,294384331.8,347322856.7,509613231.6,362805699.3,407514815.1,315839023.9,625924686.7,453523158.2,427167449.8,812270181.6,924469993.1,360780231.2,547053715.5,287250835.6,524745793.8,574535971.1,502900097.7,666014940.3,357796606.5,274075647.2,487881858.5,350283483.4,407979205.3,525337578.1,500010885.9,331350182.9,346155554.7,457661079.8,892929048.7,565951094.4,285999374.7,401360864.6,348243003.6,452718982.5,513799212.4,466081243.4,525696413.2,283739439.2,353582416,388638541.6,516756194.3,1345233821,542453769.2,537992080,390558991.4,313171527,315479627.4,336795932.8,1039995330,356759237.2,477305847.9
Glycolic acid,393953736.6,311306146.3,311740396.4,214221584.7,340795895.7,311817604.7,329666512.3,318239785.6,328520695.7,295639146.8,227699263.1,336183027.5,286075996.4,273090209,290949255.5,512179598.4,259042243.7,252866380.4,0,261806694.1,383583583.7,291942394.6,286329471.5,238344609.1,314839737.9,318843794.9,396106407.7,422791451.2,337509889,295641852.6,330753206.5,368536219.6,373907105.3,330139745.8,257880623.7,273646842.6,262402197.4,428564985.3,312168843.5,299467359.1,452634503.5,355640730.8,271282298.1,391500842,288008862.6,293210796.6,368861162.4,403606821.8,373931920.6,377193491,252529628.5,312974984.2,258413442.8,280078949.7,205709676,242045643.9,272483997.5,351259024.8,366431648.7,384767754.8,283438561.2,244861335.7,399541576.2,349637661.6,418285900.4,357427814.5,301202409.3,231918596.2,243155930.9,353211676,376851616.9,455968453.2,380123545.1,218294630.4,358162935.1,279617758.1,272666932.6,248188283,246208198.8,286982681.1,336526146.9,239021392.8
Guanosine,260091.1052,187748.7185,4959.610317,175537.2925,0,195364.1638,2465.106211,181823.63,183450.4784,1135635.297,197512.9538,165420.1704,156710.7712,181813.4491,209561.0683,252709.724,166515.6482,536146.4346,211580.9162,0,316989.0325,305236.9442,492747.0328,2140.22032,291222.8453,13479.49667,0,263147.1952,310068.7525,316328.7762,205817.288,205034.4192,303385.872,245076.3551,0,114492.8242,339829.2084,436085.4124,192552.8189,310465.1746,262105.6468,0,349887.1718,0,0,0,725453.4334,0,0,0,0,0,1058.162345,0,461198.6525,836299.4068,255533.0398,238885.3077,0,497553.8861,426200.8759,386077.2827,87267.67969,343668.9466,358612.7254,0,439353.8506,0,270609.0396,0,7363.557873,502912.2898,493169.4889,746746.9808,370016.6991,0,4572.097201,0,26290.15118,466470.8429,4721.872242,10011.37368
Heptanedioic acid,0,0,4065.436137,0,0,4521.987064,0,0,0,0,0,888.1599278,0,0,0,2599.792829,3856.755765,12321.79082,5826.467088,8092.900227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10732.87747,0,0,0,0,0,0,0,4267.298456,0,0,0,0,4680.692676,0
Heptanoic acid,40729684.6,29084866.56,44276254.38,18561388.9,29089436.17,28587843.18,30104753.7,31147485.7,32965373.86,41600108.91,32155588.91,28769459.34,30455198.81,25730791.69,26962603.74,39785651.7,28186778,35100600.88,24477945.43,38140786.45,27302474.79,31494701.05,30509651.93,19159483.54,21284185.49,35228593.04,36723092.11,29995798.97,30790674.62,30951036.67,42619780.81,27375396.95,32439233.38,35117684.96,26303120.54,25824923.18,23778781.17,41487367.37,33320972.53,32132006.95,52019804.14,28827501.59,31285428.63,37986989.99,24757953.93,28562704.67,40253994.77,37414629.93,28291606.32,33579305.75,26040006.1,26287611.73,20759801.75,28314933.1,22500143,37862789.79,28111691.25,37034505.15,30817494.45,45038586.67,35665036.17,26244338.83,28484019.69,34938475.18,26071679.14,29199495.08,32039746.86,35714856.55,21445183.36,25456374.8,33377065.14,33989625.74,35683986.13,54005696.26,28576772.56,30838224.67,29497694.26,29355328.63,36821540.4,31675862.62,33843679.08,27567333.32
Heptylamine,0,0,0,20093.65218,0,122372.0744,61644.26132,12443.47439,20273.79866,0,39733.10467,0,0,0,0,0,20209.39492,49170.70764,17299.10535,0,15886.69477,15566.65313,24063.87911,13074.66695,15208.98502,14618.57124,13755.4176,7757.94608,9317.600101,9946.781173,27747.66409,11061.75458,17089.31015,29891.9339,7342.977212,0,0,28408.50938,20792.50149,21664.11887,58808.90632,31872.62114,11625.5197,16824.42774,0,0,45456.9463,29235.85044,30038.13771,25533.12549,3628.411088,5292.330748,0,6952.173341,11872.30247,14052.94138,15479.84413,12826.08065,18920.66258,21713.31813,38310.5914,0,1916.675866,24347.95552,18382.44895,24288.33596,21426.40095,49770.42544,6936.734797,8170.69727,17824.14938,27718.29458,14546.67657,29192.69795,11226.3521,12833.33243,0,3813.552963,34840.92499,14905.20533,14730.93382,29726.14469
Hexacosanoic acid,6759.430553,5899.454162,5338.821965,5100.165534,0,4804.950501,5098.851314,5537.234657,7662.62504,0,6752.278679,4345.344838,4465.382766,1154.626393,4221.96961,8520.530057,3706.620041,3627.887082,3687.604499,5009.855769,4101.450256,4216.280865,4820.175961,0,3468.432143,3036.44453,1392.415986,2969.493892,5507.96201,4583.972204,2971.370333,5306.511477,5683.273878,7700.953965,3034.288318,2682.467636,4232.934994,7044.595848,5505.92803,12241.57679,7289.490407,8383.681162,3526.401946,3880.658865,4818.127099,3349.840685,7805.311436,6096.311324,5970.837129,4276.885515,3237.507058,5491.779872,0,5384.999623,6545.542704,4569.270026,3987.380157,4041.477967,4543.922262,5635.01441,3763.483228,9703.993839,1386.622067,8973.445624,0,3080.957414,0,6239.247181,1479.818165,0,8029.646829,0,0,0,3574.365975,5760.359728,3090.091459,5322.438414,8375.942649,15102.01463,7290.199413,10634.03357
Hexanoic acid,133677724.3,103760064.9,140733856.7,66913614.71,98037672.51,94213913.15,97793088,104942580.4,110548787.8,172555585.4,117480516.1,100271217.2,106179140.1,87488529.81,82886302.17,133848777.7,92905213.17,140954790.7,89509054.95,139372892.6,105656055.2,102398665.3,117524494.4,71873488.46,83068765.56,117345297.7,126939418.7,96956162.15,111226358.1,100891884.6,137509108.7,86832203.09,112411455.1,123029294.9,82768075.3,84339156.7,84892280.97,148215780.7,100813802.3,115740220.7,159899965.9,101307047.7,89721657.67,129181824.5,77186935.81,82318783.54,158404008.2,113590862.3,122799069.7,111181837.8,76476961.9,105658644.6,67277809.98,111589988.4,65907456.69,117414461.9,95840572.81,107199672.1,108171387.8,150621456.3,141299105,89457951.86,92371177.46,112784340.7,103005815.7,110859477.4,105496602.9,139927122.1,75920279.81,93786701.03,115624249.6,129811408.7,120184208.7,174443243.4,98320354.51,96573335.96,96958532.97,91384341.5,125672237.8,110435980.2,99302040.54,95855200.74
Hydracrylic acid,21318970.03,14562706.25,20961146.02,10777425.57,21235136.73,15057125.8,17836894.92,14330914.31,20519456.91,7737429.058,12318553.91,21953048.79,13772014.75,15133019.51,15729490.17,12856001.08,16157418.07,9482997.867,7583977.975,13255807.76,16831451.25,15857743.55,13483519.73,10661169.2,15289880.38,15621382.86,17887772.71,17295476.99,19682991.3,14858574.89,17822486.41,18709642.79,18112521.23,16979856.24,14648603.65,15166147.28,15194906.12,20189439.76,17271892.97,16110878.88,23837847.95,16779445.58,17112080.57,19125620.72,13568768.85,13246031.83,14593103.04,22557399.78,17229113.54,19105865.58,14765084.39,15033186.85,13347766.33,16790371.74,10317050.72,12433713.13,16831494.27,19296024.75,22310253.24,15799486.67,12585702.96,10439069.27,22306979.06,20278339.45,20400172.43,22462540.07,18680542.83,11811667.96,14037480.47,20795330.49,19559387.68,21846077.6,15973654.3,9681261.357,18529841.4,15809623.47,12710720.74,9874239.779,12910901.79,9671073.674,16096025.75,12442234.52
Hydroxylamine,27850232.1,18041341.92,18580207.63,15765789.9,18974282.57,21024163.1,20385745.67,18492250.71,17033365.27,27586649.08,17115691.01,17030050.46,16962336.89,18116304.63,19221274.71,28206470.93,17649680.83,0,0,0,0,0,0,0,87091793.72,0,0,0,0,0,0,48843678.11,0,0,0,0,63927217.71,0,114987118.2,79257531.64,162657569.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417573681.5,0
"Hymexazole, tert-butyldimethylsilyl ether",53455180.96,52680988.45,48853069.19,31015722.04,67871374.48,157111147.4,90183508.09,42555253.42,47311511.32,36226729.81,76689672.07,44333886.91,47797355.21,31661990.17,35793558.91,94735616.35,39143986.3,123571662.9,44431514.9,152827215.7,58623745.15,34171055.99,81048155.12,40824941.62,32555732.95,47404001.09,40086176.52,20500131.1,25343406.93,38290851.47,100306099.9,36042684.86,64234993.08,98647525.9,37357285.08,30766355.99,30436762.93,97134328.97,58542668.39,48898528.42,105993301.8,88068343.94,26840166.09,55864343.08,23998339.69,23041181.92,141622442,97951278.79,90300553.91,99568588.03,28457346.42,28704658.97,15167941.56,28902428.4,39399725.57,35169401.85,39418443.07,48837711.9,41077299.97,77427790.94,103701960.7,50919927.98,35130063.63,81037136.55,61599207.5,70223625.06,79243272.58,118380810.1,14639491.84,17795595.39,72094169.38,78972150.88,69948573.4,96067136.13,45255566.72,47924932.89,22225373.91,32205842.61,80129781.53,39958315.78,48865678.87,69491086.95
Hypoxanthine,534430397.6,32126568.41,166493133.2,591313093.4,291200595,265803456.4,185719819.4,43080610.84,197071637.8,191267336.3,177224598.4,57135299.1,33154985.66,10947369.35,14012896.09,205552102.2,23064141.41,462675186.7,137134830.9,275499729.2,240651673.7,120957627.8,104528253.3,102944831.4,72133501.38,309417979.2,164304078.6,46787062.81,0,145130138.4,775372942.2,78420432.05,406609487.2,370662511.5,0,54047799.02,118710091,100479586.4,234559654.2,180188386.2,20948803.9,19674398.61,10863629.89,414844722.8,5908257.814,15821372.39,18307160.59,1645835.587,936128.206,474629833.9,99671243.51,89011192.79,14888859.77,46955872.47,77816383.64,75843527.13,85802907.67,83389545.14,236576908.1,115030192.4,1405647663,115778116.5,213844737.5,205273549.1,318704118.4,242102955.3,411029055.8,73149745.17,16397520.49,77769858.15,145667527.8,421387435.8,165464619.7,84905037.69,143206817.5,122723429.1,40389726.52,41829158.94,366898000.4,206138871.9,112378215.9,205053199.3
Iminodiacetic acid,1095.253004,734.9075682,474.6601487,377.3041577,309.0638078,243.3859896,444.7783725,738.7706713,468.2228617,627.2245492,352.9475269,334.7336144,691.8832121,427.1644111,358.3632225,803.5127191,356.8303201,285.8377975,0,38.79657967,552.2557951,166.6224859,350.2479192,663.2923518,645.3940976,96.16989423,544.0629761,522.9947501,742.8013381,297.8441943,139.0814538,1420.133519,365.6082324,843.0098075,1036.490458,323.755431,92.24500111,837.7447629,70.81050221,840.1480559,368.0049756,645.3869879,951.2238851,924.3751809,794.0246488,235.4575898,910.0293617,375.0306165,704.161141,573.9246466,380.3593045,461.3412901,173.7426243,1215.934425,454.0243834,541.2868325,380.725095,518.0793418,481.8133701,424.605573,488.5490224,96.98306055,163.0944206,344.1248173,0,371.0550382,504.4035549,17.33007015,221.4440149,574.865456,990.5835096,0,1737.596819,0,1079.172154,1326.724875,0,646.0211397,269.5249289,940.3984191,1066.921367,568.5286671
Indoprofen,0,0,0,140.8577427,0,0,0,1.025370982,0,1.27082254,0,0,8.009575981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8142109,37.92496797,37.54603479,0,0,27.98632727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isobutanol,302840.0944,654792.8047,452964.0404,89553.0605,563599.1695,227201.6659,413928.3168,604805.3939,463499.7488,0,336567.0684,643057.4328,548572.886,265678.9001,660724.9466,172559.2052,486793.8958,38499.20684,57428.69131,0,159174.9759,179560.4938,141479.7641,126734.3327,764694.452,84196.03801,421582.0726,941440.629,769747.1301,353116.4277,82473.83531,909370.6646,499948.7444,200182.1779,486434.3089,744881.4802,348460.6578,231244.7296,138572.285,159777.48,561564.2077,458977.086,1140739.481,442746.2399,900494.8561,608758.1611,215271.5751,652176.8152,364775.5159,321886.7795,262776.0451,382981.2677,473757.3796,385672.9219,242433.2858,279264.4836,565118.1888,406976.4069,560494.6872,523904.7932,235764.5215,155325.5139,213360.955,551965.4818,725146.9334,408688.4693,136969.0713,56965.82028,531454.8254,871895.8581,670498.3308,322485.7951,199459.3512,70041.50435,668245.0863,608846.5821,587391.3173,440344.6449,200052.8029,226628.2188,774806.4083,87068.86618
